chain,bridge,flow_id,tx_hashes,address_set,primary_address,token_contracts,token_symbols,asset_group,route_id,start_time,end_time,tx_count,raw_amount_sum,human_amount_sum,usd_amount_sum,aml_score_mean,aml_score_max,evidence_quality_mean,flow_construction_rule,bridge_contract_hit
BNB,Multi,bnb_flow_0xec9c8b890bfc__synth_split_a,0xec9c8b890bfca0ccd308029d5fc69c81189d552589de1eb02e6b15b6e6d4c6e4,0x1c7a05a7b628bafdd0a2a64b9943958e8167989a|0xd1c5966f9f5ee6881ff6b261bbeda45972b1b5f3|0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,0x1c7a05a7b628bafdd0a2a64b9943958e8167989a,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,USDT,0xec9c8b890bfca0ccd308029d5fc69c81189d552589de1eb02e6b15b6e6d4c6e4_USDT,1638599266,1638599266,1,1.1955e+20,119.55,119.55,0,0,0.775000,bridge_dst_event_flow,True
BNB,Multi,bnb_flow_0xec9c8b890bfc__synth_split_b,0xec9c8b890bfca0ccd308029d5fc69c81189d552589de1eb02e6b15b6e6d4c6e4,0x1c7a05a7b628bafdd0a2a64b9943958e8167989a|0xd1c5966f9f5ee6881ff6b261bbeda45972b1b5f3|0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,0x1c7a05a7b628bafdd0a2a64b9943958e8167989a,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,USDT,0xec9c8b890bfca0ccd308029d5fc69c81189d552589de1eb02e6b15b6e6d4c6e4_USDT,1638599266,1638599266,1,1.1955e+20,119.55,119.55,0,0,0.775000,bridge_dst_event_flow,True
BNB,Multi,bnb_flow_0xec9c8b890bfc__synth_merge_dst,0xec9c8b890bfca0ccd308029d5fc69c81189d552589de1eb02e6b15b6e6d4c6e4,0x1c7a05a7b628bafdd0a2a64b9943958e8167989a|0xd1c5966f9f5ee6881ff6b261bbeda45972b1b5f3|0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,0x1c7a05a7b628bafdd0a2a64b9943958e8167989a,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,USDT,0xec9c8b890bfca0ccd308029d5fc69c81189d552589de1eb02e6b15b6e6d4c6e4_USDT,1638599266,1638599266,1,2.391e+20,239.1,239.1,0,0,0.775000,bridge_dst_event_flow,True
BNB,Multi,bnb_flow_0xec9c8b890bfc__synth_hidden_dst,0xec9c8b890bfca0ccd308029d5fc69c81189d552589de1eb02e6b15b6e6d4c6e4,0x1c7a05a7b628bafdd0a2a64b9943958e8167989a|0xd1c5966f9f5ee6881ff6b261bbeda45972b1b5f3|0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,0x1c7a05a7b628bafdd0a2a64b9943958e8167989a,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,USDT,0xec9c8b890bfca0ccd308029d5fc69c81189d552589de1eb02e6b15b6e6d4c6e4_USDT,1638599266,1638599266,1,2.391e+20,239.1,239.1,0,0,0.775000,bridge_dst_event_flow,True
BNB,Multi,bnb_flow_0xec9c8b890bfc__synth_noise_dst_0,0xec9c8b890bfca0ccd308029d5fc69c81189d552589de1eb02e6b15b6e6d4c6e4,0x1c7a05a7b628bafdd0a2a64b9943958e8167989a|0xd1c5966f9f5ee6881ff6b261bbeda45972b1b5f3|0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,0x1c7a05a7b628bafdd0a2a64b9943958e8167989a,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,USDT,0xec9c8b890bfca0ccd308029d5fc69c81189d552589de1eb02e6b15b6e6d4c6e4_USDT,1638599326,1638599326,1,2.391e+20,239.1,239.1,0,0,0.775000,bridge_dst_event_flow,True
BNB,Multi,bnb_flow_0xec9c8b890bfc__synth_noise_dst_1,0xec9c8b890bfca0ccd308029d5fc69c81189d552589de1eb02e6b15b6e6d4c6e4,0x1c7a05a7b628bafdd0a2a64b9943958e8167989a|0xd1c5966f9f5ee6881ff6b261bbeda45972b1b5f3|0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,0x1c7a05a7b628bafdd0a2a64b9943958e8167989a,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,USDT,0xec9c8b890bfca0ccd308029d5fc69c81189d552589de1eb02e6b15b6e6d4c6e4_USDT,1638599386,1638599386,1,2.391e+20,239.1,239.1,0,0,0.775000,bridge_dst_event_flow,True
BNB,Multi,bnb_flow_0xce86a56bf927__synth_split_a,0xce86a56bf9272f9209f7a58b048896c9748e4fb77e9381d72c5dfc4b56362858,0x83443bc737af694cd26fd961bc13d5982292edac|0xd1c5966f9f5ee6881ff6b261bbeda45972b1b5f3|0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,0x83443bc737af694cd26fd961bc13d5982292edac,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,USDT,0xce86a56bf9272f9209f7a58b048896c9748e4fb77e9381d72c5dfc4b56362858_USDT,1636022740,1636022740,1,6.37715e+19,63.7715,63.7715,0,0,0.750000,bridge_dst_event_flow,True
BNB,Multi,bnb_flow_0xce86a56bf927__synth_split_b,0xce86a56bf9272f9209f7a58b048896c9748e4fb77e9381d72c5dfc4b56362858,0x83443bc737af694cd26fd961bc13d5982292edac|0xd1c5966f9f5ee6881ff6b261bbeda45972b1b5f3|0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,0x83443bc737af694cd26fd961bc13d5982292edac,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,USDT,0xce86a56bf9272f9209f7a58b048896c9748e4fb77e9381d72c5dfc4b56362858_USDT,1636022740,1636022740,1,6.37715e+19,63.7715,63.7715,0,0,0.750000,bridge_dst_event_flow,True
BNB,Multi,bnb_flow_0xce86a56bf927__synth_merge_dst,0xce86a56bf9272f9209f7a58b048896c9748e4fb77e9381d72c5dfc4b56362858,0x83443bc737af694cd26fd961bc13d5982292edac|0xd1c5966f9f5ee6881ff6b261bbeda45972b1b5f3|0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,0x83443bc737af694cd26fd961bc13d5982292edac,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,USDT,0xce86a56bf9272f9209f7a58b048896c9748e4fb77e9381d72c5dfc4b56362858_USDT,1636022740,1636022740,1,1.27543e+20,127.543,127.543,0,0,0.750000,bridge_dst_event_flow,True
BNB,Multi,bnb_flow_0xce86a56bf927__synth_hidden_dst,0xce86a56bf9272f9209f7a58b048896c9748e4fb77e9381d72c5dfc4b56362858,0x83443bc737af694cd26fd961bc13d5982292edac|0xd1c5966f9f5ee6881ff6b261bbeda45972b1b5f3|0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,0x83443bc737af694cd26fd961bc13d5982292edac,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,USDT,0xce86a56bf9272f9209f7a58b048896c9748e4fb77e9381d72c5dfc4b56362858_USDT,1636022740,1636022740,1,1.27543e+20,127.543,127.543,0,0,0.750000,bridge_dst_event_flow,True
