chain,flow_id,tx_hashes,address_set,primary_address,token_contracts,token_symbols,asset_group,route_id,start_time,end_time,tx_count,raw_amount_sum,human_amount_sum,usd_amount_sum,aml_score_mean,aml_score_max,evidence_quality_mean,flow_construction_rule,bridge
BNB,bnb_flow_8ebc9a04821241__synth_split_a,0xd1b4eea330f924fb9fd351efc543f98af16b4994506b3d6932ce33525482ac68,0x6cde6e4cb5f31d63842e1be36af34217f96be2ca|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0x6cde6e4cb5f31d63842e1be36af34217f96be2ca,0x2170ed0880ac9a755fd29b2688956bd959f933f8,ETH,native:ETH,0xd1b4eea330f924fb9fd351efc543f98af16b4994506b3d6932ce33525482ac68_None_ETH_0x2170ed0880ac9a755fd29b2688956bd959f933f8,1639402186,1639402186,1,3.46623966599868e+17,0.34662396659986794,0.34662396659986794,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_8ebc9a04821241__synth_split_b,0xd1b4eea330f924fb9fd351efc543f98af16b4994506b3d6932ce33525482ac68,0x6cde6e4cb5f31d63842e1be36af34217f96be2ca|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0x6cde6e4cb5f31d63842e1be36af34217f96be2ca,0x2170ed0880ac9a755fd29b2688956bd959f933f8,ETH,native:ETH,0xd1b4eea330f924fb9fd351efc543f98af16b4994506b3d6932ce33525482ac68_None_ETH_0x2170ed0880ac9a755fd29b2688956bd959f933f8,1639402186,1639402186,1,3.46623966599868e+17,0.34662396659986794,0.34662396659986794,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_8ebc9a04821241__synth_split_c,0xd1b4eea330f924fb9fd351efc543f98af16b4994506b3d6932ce33525482ac68,0x6cde6e4cb5f31d63842e1be36af34217f96be2ca|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0x6cde6e4cb5f31d63842e1be36af34217f96be2ca,0x2170ed0880ac9a755fd29b2688956bd959f933f8,ETH,native:ETH,0xd1b4eea330f924fb9fd351efc543f98af16b4994506b3d6932ce33525482ac68_None_ETH_0x2170ed0880ac9a755fd29b2688956bd959f933f8,1639402186,1639402186,1,3.46623966599868e+17,0.34662396659986794,0.34662396659986794,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_8ebc9a04821241__synth_merge_dst,0xd1b4eea330f924fb9fd351efc543f98af16b4994506b3d6932ce33525482ac68,0x6cde6e4cb5f31d63842e1be36af34217f96be2ca|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0x6cde6e4cb5f31d63842e1be36af34217f96be2ca,0x2170ed0880ac9a755fd29b2688956bd959f933f8,ETH,native:ETH,0xd1b4eea330f924fb9fd351efc543f98af16b4994506b3d6932ce33525482ac68_None_ETH_0x2170ed0880ac9a755fd29b2688956bd959f933f8,1639402186,1639402186,1,1.0398718997996042e+18,1.039871899799604,1.039871899799604,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_8ebc9a04821241__synth_hidden_dst,0xd1b4eea330f924fb9fd351efc543f98af16b4994506b3d6932ce33525482ac68,0x6cde6e4cb5f31d63842e1be36af34217f96be2ca|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0x6cde6e4cb5f31d63842e1be36af34217f96be2ca,0x2170ed0880ac9a755fd29b2688956bd959f933f8,ETH,native:ETH,0xd1b4eea330f924fb9fd351efc543f98af16b4994506b3d6932ce33525482ac68_None_ETH_0x2170ed0880ac9a755fd29b2688956bd959f933f8,1639402186,1639402186,1,1.0398718997996042e+18,1.039871899799604,1.039871899799604,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_8ebc9a04821241__synth_noise_dst_0,0xd1b4eea330f924fb9fd351efc543f98af16b4994506b3d6932ce33525482ac68,0x6cde6e4cb5f31d63842e1be36af34217f96be2ca|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0x6cde6e4cb5f31d63842e1be36af34217f96be2ca,0x2170ed0880ac9a755fd29b2688956bd959f933f8,ETH,native:ETH,0xd1b4eea330f924fb9fd351efc543f98af16b4994506b3d6932ce33525482ac68_None_ETH_0x2170ed0880ac9a755fd29b2688956bd959f933f8,1639402246,1639402246,1,1.0398718997996042e+18,1.039871899799604,1.039871899799604,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_8ebc9a04821241__synth_noise_dst_1,0xd1b4eea330f924fb9fd351efc543f98af16b4994506b3d6932ce33525482ac68,0x6cde6e4cb5f31d63842e1be36af34217f96be2ca|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0x6cde6e4cb5f31d63842e1be36af34217f96be2ca,0x2170ed0880ac9a755fd29b2688956bd959f933f8,ETH,native:ETH,0xd1b4eea330f924fb9fd351efc543f98af16b4994506b3d6932ce33525482ac68_None_ETH_0x2170ed0880ac9a755fd29b2688956bd959f933f8,1639402306,1639402306,1,1.0398718997996042e+18,1.039871899799604,1.039871899799604,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_c03211f39cd14c__synth_split_a,0x51fe04aa7bb064089d7d32648f5d30b947a56f7ee643ec425070951dbb062d25,0xa0215524563597be8e3683d1a183b758e29cc54e|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0xa0215524563597be8e3683d1a183b758e29cc54e,0x55d398326f99059ff775485246999027b3197955,USDT,stable:USDT,0x51fe04aa7bb064089d7d32648f5d30b947a56f7ee643ec425070951dbb062d25_None_USDT_0x55d398326f99059ff775485246999027b3197955,1639320778,1639320778,1,4.979771561422764e+19,49.79771561422764,49.79771561422764,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_c03211f39cd14c__synth_split_b,0x51fe04aa7bb064089d7d32648f5d30b947a56f7ee643ec425070951dbb062d25,0xa0215524563597be8e3683d1a183b758e29cc54e|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0xa0215524563597be8e3683d1a183b758e29cc54e,0x55d398326f99059ff775485246999027b3197955,USDT,stable:USDT,0x51fe04aa7bb064089d7d32648f5d30b947a56f7ee643ec425070951dbb062d25_None_USDT_0x55d398326f99059ff775485246999027b3197955,1639320778,1639320778,1,4.979771561422764e+19,49.79771561422764,49.79771561422764,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_c03211f39cd14c__synth_merge_dst,0x51fe04aa7bb064089d7d32648f5d30b947a56f7ee643ec425070951dbb062d25,0xa0215524563597be8e3683d1a183b758e29cc54e|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0xa0215524563597be8e3683d1a183b758e29cc54e,0x55d398326f99059ff775485246999027b3197955,USDT,stable:USDT,0x51fe04aa7bb064089d7d32648f5d30b947a56f7ee643ec425070951dbb062d25_None_USDT_0x55d398326f99059ff775485246999027b3197955,1639320778,1639320778,1,9.959543122845527e+19,99.59543122845528,99.59543122845528,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_c03211f39cd14c__synth_hidden_dst,0x51fe04aa7bb064089d7d32648f5d30b947a56f7ee643ec425070951dbb062d25,0xa0215524563597be8e3683d1a183b758e29cc54e|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0xa0215524563597be8e3683d1a183b758e29cc54e,0x55d398326f99059ff775485246999027b3197955,USDT,stable:USDT,0x51fe04aa7bb064089d7d32648f5d30b947a56f7ee643ec425070951dbb062d25_None_USDT_0x55d398326f99059ff775485246999027b3197955,1639320778,1639320778,1,9.959543122845527e+19,99.59543122845528,99.59543122845528,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_c03211f39cd14c__synth_noise_dst_0,0x51fe04aa7bb064089d7d32648f5d30b947a56f7ee643ec425070951dbb062d25,0xa0215524563597be8e3683d1a183b758e29cc54e|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0xa0215524563597be8e3683d1a183b758e29cc54e,0x55d398326f99059ff775485246999027b3197955,USDT,stable:USDT,0x51fe04aa7bb064089d7d32648f5d30b947a56f7ee643ec425070951dbb062d25_None_USDT_0x55d398326f99059ff775485246999027b3197955,1639320838,1639320838,1,9.959543122845527e+19,99.59543122845528,99.59543122845528,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_c03211f39cd14c__synth_noise_dst_1,0x51fe04aa7bb064089d7d32648f5d30b947a56f7ee643ec425070951dbb062d25,0xa0215524563597be8e3683d1a183b758e29cc54e|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0xa0215524563597be8e3683d1a183b758e29cc54e,0x55d398326f99059ff775485246999027b3197955,USDT,stable:USDT,0x51fe04aa7bb064089d7d32648f5d30b947a56f7ee643ec425070951dbb062d25_None_USDT_0x55d398326f99059ff775485246999027b3197955,1639320898,1639320898,1,9.959543122845527e+19,99.59543122845528,99.59543122845528,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
