chain,flow_id,tx_hashes,address_set,primary_address,token_contracts,token_symbols,asset_group,route_id,start_time,end_time,tx_count,raw_amount_sum,human_amount_sum,usd_amount_sum,aml_score_mean,aml_score_max,evidence_quality_mean,flow_construction_rule,bridge
ETH,eth_flow_055c11bff68b40__r7fam00__inst00__synth_split_src,0x56ad8fe03d11786087a2e8eaeb9bf8d1a365126167655211552914cea7fc0f93,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x56ad8fe03d11786087a2e8eaeb9bf8d1a365126167655211552914cea7fc0f93_0_native_,1639402025,1639402025,1,2.08e+18,2.08,2.08,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_055c11bff68b40__r7fam00__inst00__synth_merge_src1,0x56ad8fe03d11786087a2e8eaeb9bf8d1a365126167655211552914cea7fc0f93,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x56ad8fe03d11786087a2e8eaeb9bf8d1a365126167655211552914cea7fc0f93_0_native_,1639402025,1639402025,1,1.04e+18,1.04,1.04,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_055c11bff68b40__r7fam00__inst00__synth_merge_src2,0x56ad8fe03d11786087a2e8eaeb9bf8d1a365126167655211552914cea7fc0f93,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x56ad8fe03d11786087a2e8eaeb9bf8d1a365126167655211552914cea7fc0f93_0_native_,1639402025,1639402025,1,1.04e+18,1.04,1.04,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_055c11bff68b40__r7fam00__inst00__synth_unmatched_src,0x56ad8fe03d11786087a2e8eaeb9bf8d1a365126167655211552914cea7fc0f93,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x56ad8fe03d11786087a2e8eaeb9bf8d1a365126167655211552914cea7fc0f93_0_native_,1639402025,1639402025,1,2.08e+18,2.08,2.08,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_055c11bff68b40__r7fam00__inst00__synth_noise_src_0,0x56ad8fe03d11786087a2e8eaeb9bf8d1a365126167655211552914cea7fc0f93,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x56ad8fe03d11786087a2e8eaeb9bf8d1a365126167655211552914cea7fc0f93_0_native_,1639402025,1639402025,1,2.08e+18,2.08,2.08,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_055c11bff68b40__r7fam00__inst00__synth_noise_src_1,0x56ad8fe03d11786087a2e8eaeb9bf8d1a365126167655211552914cea7fc0f93,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x56ad8fe03d11786087a2e8eaeb9bf8d1a365126167655211552914cea7fc0f93_0_native_,1639402025,1639402025,1,2.08e+18,2.08,2.08,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_8b18bab6992d49__r7fam00__inst01__synth_split_src,0x7258b8feab3241b8a53638bbd24801ebf3e5c63cbc22a09d19e306e04395ec34,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xa0215524563597be8e3683d1a183b758e29cc54e,0xa0215524563597be8e3683d1a183b758e29cc54e,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0x7258b8feab3241b8a53638bbd24801ebf3e5c63cbc22a09d19e306e04395ec34_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1639320653,1639320653,1,100000000.0,100.0,100.0,4.651163,4.651163,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_8b18bab6992d49__r7fam00__inst01__synth_merge_src1,0x7258b8feab3241b8a53638bbd24801ebf3e5c63cbc22a09d19e306e04395ec34,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xa0215524563597be8e3683d1a183b758e29cc54e,0xa0215524563597be8e3683d1a183b758e29cc54e,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0x7258b8feab3241b8a53638bbd24801ebf3e5c63cbc22a09d19e306e04395ec34_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1639320653,1639320653,1,50000000.0,50.0,50.0,4.651163,4.651163,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_8b18bab6992d49__r7fam00__inst01__synth_merge_src2,0x7258b8feab3241b8a53638bbd24801ebf3e5c63cbc22a09d19e306e04395ec34,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xa0215524563597be8e3683d1a183b758e29cc54e,0xa0215524563597be8e3683d1a183b758e29cc54e,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0x7258b8feab3241b8a53638bbd24801ebf3e5c63cbc22a09d19e306e04395ec34_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1639320653,1639320653,1,50000000.0,50.0,50.0,4.651163,4.651163,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_8b18bab6992d49__r7fam00__inst01__synth_unmatched_src,0x7258b8feab3241b8a53638bbd24801ebf3e5c63cbc22a09d19e306e04395ec34,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xa0215524563597be8e3683d1a183b758e29cc54e,0xa0215524563597be8e3683d1a183b758e29cc54e,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0x7258b8feab3241b8a53638bbd24801ebf3e5c63cbc22a09d19e306e04395ec34_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1639320653,1639320653,1,100000000.0,100.0,100.0,4.651163,4.651163,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
