chain,flow_id,tx_hashes,address_set,primary_address,token_contracts,token_symbols,asset_group,route_id,start_time,end_time,tx_count,raw_amount_sum,human_amount_sum,usd_amount_sum,aml_score_mean,aml_score_max,evidence_quality_mean,flow_construction_rule,bridge
BNB,bnb_flow_7e465bddde0341__synth_split_a,0x22b8b8cd6252c7a96a48b0f3f4c8143e93e26ee23bab070ec390e25f2a3d8786,0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,USDC,stable:USDC,0x22b8b8cd6252c7a96a48b0f3f4c8143e93e26ee23bab070ec390e25f2a3d8786_None_USDC_0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,1639794416,1639794416,1,3.727527133120559e+19,37.27527133120559,37.27527133120559,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_7e465bddde0341__synth_split_b,0x22b8b8cd6252c7a96a48b0f3f4c8143e93e26ee23bab070ec390e25f2a3d8786,0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,USDC,stable:USDC,0x22b8b8cd6252c7a96a48b0f3f4c8143e93e26ee23bab070ec390e25f2a3d8786_None_USDC_0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,1639794416,1639794416,1,3.727527133120559e+19,37.27527133120559,37.27527133120559,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_7e465bddde0341__synth_merge_dst,0x22b8b8cd6252c7a96a48b0f3f4c8143e93e26ee23bab070ec390e25f2a3d8786,0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,USDC,stable:USDC,0x22b8b8cd6252c7a96a48b0f3f4c8143e93e26ee23bab070ec390e25f2a3d8786_None_USDC_0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,1639794416,1639794416,1,7.455054266241117e+19,74.55054266241117,74.55054266241117,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_7e465bddde0341__synth_hidden_dst,0x22b8b8cd6252c7a96a48b0f3f4c8143e93e26ee23bab070ec390e25f2a3d8786,0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,USDC,stable:USDC,0x22b8b8cd6252c7a96a48b0f3f4c8143e93e26ee23bab070ec390e25f2a3d8786_None_USDC_0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,1639794416,1639794416,1,7.455054266241117e+19,74.55054266241117,74.55054266241117,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_7e465bddde0341__synth_noise_dst_0,0x22b8b8cd6252c7a96a48b0f3f4c8143e93e26ee23bab070ec390e25f2a3d8786,0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,USDC,stable:USDC,0x22b8b8cd6252c7a96a48b0f3f4c8143e93e26ee23bab070ec390e25f2a3d8786_None_USDC_0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,1639794476,1639794476,1,7.455054266241117e+19,74.55054266241117,74.55054266241117,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_7e465bddde0341__synth_noise_dst_1,0x22b8b8cd6252c7a96a48b0f3f4c8143e93e26ee23bab070ec390e25f2a3d8786,0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,USDC,stable:USDC,0x22b8b8cd6252c7a96a48b0f3f4c8143e93e26ee23bab070ec390e25f2a3d8786_None_USDC_0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,1639794536,1639794536,1,7.455054266241117e+19,74.55054266241117,74.55054266241117,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_7ab4db95c41d43__synth_split_a,0xfb018c7cc1c4bd92533dc73f451ff2f1dae3f0f3f4a5e87d5ca0be0082220565,0x546bbabfe86a661376c003e1bcbebf77ca045a36|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0x546bbabfe86a661376c003e1bcbebf77ca045a36,0x2170ed0880ac9a755fd29b2688956bd959f933f8,ETH,native:ETH,0xfb018c7cc1c4bd92533dc73f451ff2f1dae3f0f3f4a5e87d5ca0be0082220565_None_ETH_0x2170ed0880ac9a755fd29b2688956bd959f933f8,1640808994,1640808994,1,1.4811118401058454e+16,0.01481111840105845,0.01481111840105845,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_7ab4db95c41d43__synth_split_b,0xfb018c7cc1c4bd92533dc73f451ff2f1dae3f0f3f4a5e87d5ca0be0082220565,0x546bbabfe86a661376c003e1bcbebf77ca045a36|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0x546bbabfe86a661376c003e1bcbebf77ca045a36,0x2170ed0880ac9a755fd29b2688956bd959f933f8,ETH,native:ETH,0xfb018c7cc1c4bd92533dc73f451ff2f1dae3f0f3f4a5e87d5ca0be0082220565_None_ETH_0x2170ed0880ac9a755fd29b2688956bd959f933f8,1640808994,1640808994,1,1.4811118401058454e+16,0.01481111840105845,0.01481111840105845,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_7ab4db95c41d43__synth_merge_dst,0xfb018c7cc1c4bd92533dc73f451ff2f1dae3f0f3f4a5e87d5ca0be0082220565,0x546bbabfe86a661376c003e1bcbebf77ca045a36|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0x546bbabfe86a661376c003e1bcbebf77ca045a36,0x2170ed0880ac9a755fd29b2688956bd959f933f8,ETH,native:ETH,0xfb018c7cc1c4bd92533dc73f451ff2f1dae3f0f3f4a5e87d5ca0be0082220565_None_ETH_0x2170ed0880ac9a755fd29b2688956bd959f933f8,1640808994,1640808994,1,2.9622236802116908e+16,0.0296222368021169,0.0296222368021169,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_7ab4db95c41d43__synth_hidden_dst,0xfb018c7cc1c4bd92533dc73f451ff2f1dae3f0f3f4a5e87d5ca0be0082220565,0x546bbabfe86a661376c003e1bcbebf77ca045a36|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0x546bbabfe86a661376c003e1bcbebf77ca045a36,0x2170ed0880ac9a755fd29b2688956bd959f933f8,ETH,native:ETH,0xfb018c7cc1c4bd92533dc73f451ff2f1dae3f0f3f4a5e87d5ca0be0082220565_None_ETH_0x2170ed0880ac9a755fd29b2688956bd959f933f8,1640808994,1640808994,1,2.9622236802116908e+16,0.0296222368021169,0.0296222368021169,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
