chain,flow_id,tx_hashes,address_set,primary_address,token_contracts,token_symbols,asset_group,route_id,start_time,end_time,tx_count,raw_amount_sum,human_amount_sum,usd_amount_sum,aml_score_mean,aml_score_max,evidence_quality_mean,flow_construction_rule,bridge
ETH,eth_flow_420aaf244e7749__r7fam00__inst00__synth_split_src,0x61d186a63ff1e662658a17e918cfb6e25ec0c597628c2957329d7949a687122d,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81,0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,stable:USDC,0x61d186a63ff1e662658a17e918cfb6e25ec0c597628c2957329d7949a687122d_None_USDC_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1639794276,1639794276,1,76000000.0,76.0,76.0,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_420aaf244e7749__r7fam00__inst00__synth_merge_src1,0x61d186a63ff1e662658a17e918cfb6e25ec0c597628c2957329d7949a687122d,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81,0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,stable:USDC,0x61d186a63ff1e662658a17e918cfb6e25ec0c597628c2957329d7949a687122d_None_USDC_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1639794276,1639794276,1,38000000.0,38.0,38.0,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_420aaf244e7749__r7fam00__inst00__synth_merge_src2,0x61d186a63ff1e662658a17e918cfb6e25ec0c597628c2957329d7949a687122d,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81,0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,stable:USDC,0x61d186a63ff1e662658a17e918cfb6e25ec0c597628c2957329d7949a687122d_None_USDC_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1639794276,1639794276,1,38000000.0,38.0,38.0,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_420aaf244e7749__r7fam00__inst00__synth_unmatched_src,0x61d186a63ff1e662658a17e918cfb6e25ec0c597628c2957329d7949a687122d,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81,0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,stable:USDC,0x61d186a63ff1e662658a17e918cfb6e25ec0c597628c2957329d7949a687122d_None_USDC_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1639794276,1639794276,1,76000000.0,76.0,76.0,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_420aaf244e7749__r7fam00__inst00__synth_noise_src_0,0x61d186a63ff1e662658a17e918cfb6e25ec0c597628c2957329d7949a687122d,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81,0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,stable:USDC,0x61d186a63ff1e662658a17e918cfb6e25ec0c597628c2957329d7949a687122d_None_USDC_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1639794276,1639794276,1,76000000.0,76.0,76.0,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_420aaf244e7749__r7fam00__inst00__synth_noise_src_1,0x61d186a63ff1e662658a17e918cfb6e25ec0c597628c2957329d7949a687122d,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81,0xb346dd70f9a9fb60cf76d8626430a0e9c2268f81,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,stable:USDC,0x61d186a63ff1e662658a17e918cfb6e25ec0c597628c2957329d7949a687122d_None_USDC_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1639794276,1639794276,1,76000000.0,76.0,76.0,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_517425d5c12040__r7fam00__inst01__synth_split_src,0xa2886c7ddc43077622dafcef696d6ffaf488b39d1d3024822dd843a28169d21b,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x546bbabfe86a661376c003e1bcbebf77ca045a36,0x546bbabfe86a661376c003e1bcbebf77ca045a36,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,wrapped:WETH,0xa2886c7ddc43077622dafcef696d6ffaf488b39d1d3024822dd843a28169d21b_None_WETH_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1640808860,1640808860,1,3e+16,0.03,0.03,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_517425d5c12040__r7fam00__inst01__synth_merge_src1,0xa2886c7ddc43077622dafcef696d6ffaf488b39d1d3024822dd843a28169d21b,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x546bbabfe86a661376c003e1bcbebf77ca045a36,0x546bbabfe86a661376c003e1bcbebf77ca045a36,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,wrapped:WETH,0xa2886c7ddc43077622dafcef696d6ffaf488b39d1d3024822dd843a28169d21b_None_WETH_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1640808860,1640808860,1,1.5e+16,0.015,0.015,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_517425d5c12040__r7fam00__inst01__synth_merge_src2,0xa2886c7ddc43077622dafcef696d6ffaf488b39d1d3024822dd843a28169d21b,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x546bbabfe86a661376c003e1bcbebf77ca045a36,0x546bbabfe86a661376c003e1bcbebf77ca045a36,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,wrapped:WETH,0xa2886c7ddc43077622dafcef696d6ffaf488b39d1d3024822dd843a28169d21b_None_WETH_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1640808860,1640808860,1,1.5e+16,0.015,0.015,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_517425d5c12040__r7fam00__inst01__synth_unmatched_src,0xa2886c7ddc43077622dafcef696d6ffaf488b39d1d3024822dd843a28169d21b,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x546bbabfe86a661376c003e1bcbebf77ca045a36,0x546bbabfe86a661376c003e1bcbebf77ca045a36,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,wrapped:WETH,0xa2886c7ddc43077622dafcef696d6ffaf488b39d1d3024822dd843a28169d21b_None_WETH_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1640808860,1640808860,1,3e+16,0.03,0.03,0.000000,0.000000,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
