src_flow_id,dst_flow_id,src_amount_usd,dst_amount_usd,median_delay_sec,pattern_type,label_confidence,label_type,src_chain,dst_chain,bridge,src_token,dst_token,asset_group,label_source,support_tx_pair_count,matched_src_amount_usd,matched_dst_amount_usd,flow_mass_ratio_dst
eth_flow_0xd3216198d384__r7fam00__inst00__synth_split_src,bnb_flow_0xec9c8b890bfc__synth_split_a,240.0,120.0,-125,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,120.0,120.0,
eth_flow_0xd3216198d384__r7fam00__inst00__synth_split_src,bnb_flow_0xec9c8b890bfc__synth_split_b,240.0,120.0,-125,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,120.0,120.0,
eth_flow_0xd3216198d384__r7fam00__inst00__synth_merge_src1,bnb_flow_0xec9c8b890bfc__synth_merge_dst,120.0,240.0,-125,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,120.0,120.0,
eth_flow_0xd3216198d384__r7fam00__inst00__synth_merge_src2,bnb_flow_0xec9c8b890bfc__synth_merge_dst,120.0,240.0,-125,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,120.0,120.0,
eth_flow_0xd3216198d384__r7fam00__inst00__synth_unmatched_src,bnb_flow_0xec9c8b890bfc__synth_hidden_dst,240.0,0,-125,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_unmatched,,,0,0
eth_flow_0xd3216198d384__r7fam00__inst00__synth_noise_src_0,bnb_flow_0xec9c8b890bfc__synth_noise_dst_0,240.0,239.1,-65,one_to_one,0.2554,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0xd3216198d384__r7fam00__inst00__synth_noise_src_1,bnb_flow_0xec9c8b890bfc__synth_noise_dst_1,240.0,239.1,-5,one_to_one,0.2537,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0x7e0fc37efe6c__r7fam00__inst01__synth_split_src,bnb_flow_0xce86a56bf927__synth_split_a,128.443,64.2215,-259,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,64.2215,64.2215,
eth_flow_0x7e0fc37efe6c__r7fam00__inst01__synth_split_src,bnb_flow_0xce86a56bf927__synth_split_b,128.443,64.2215,-259,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,64.2215,64.2215,
eth_flow_0x7e0fc37efe6c__r7fam00__inst01__synth_merge_src1,bnb_flow_0xce86a56bf927__synth_merge_dst,64.2215,128.443,-259,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,64.2215,64.2215,
eth_flow_0x7e0fc37efe6c__r7fam00__inst01__synth_merge_src2,bnb_flow_0xce86a56bf927__synth_merge_dst,64.2215,128.443,-259,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,64.2215,64.2215,
eth_flow_0x7e0fc37efe6c__r7fam00__inst01__synth_unmatched_src,bnb_flow_0xce86a56bf927__synth_hidden_dst,128.443,0,-259,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_unmatched,,,0,0
eth_flow_0x7e0fc37efe6c__r7fam00__inst01__synth_noise_src_0,bnb_flow_0xce86a56bf927__synth_noise_dst_0,128.443,127.543,-199,one_to_one,0.2591,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0x7e0fc37efe6c__r7fam00__inst01__synth_noise_src_1,bnb_flow_0xce86a56bf927__synth_noise_dst_1,128.443,127.543,-139,one_to_one,0.2405,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0xb67b7ce00ee4__r7fam01__inst00__synth_split_src,bnb_flow_0xf275ce414450__synth_split_a,216.7452236458711,108.37261182293555,82,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x818ec0a7fe18ff94269904fced6ae3dae6d6dc0b,0x634398cb81b76bfc75ebb434cf7c82036f9e7d78,HGET,semi_synthetic_split,1,108.37261182293555,108.37261182293555,
eth_flow_0xb67b7ce00ee4__r7fam01__inst00__synth_split_src,bnb_flow_0xf275ce414450__synth_split_b,216.7452236458711,108.37261182293555,82,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x818ec0a7fe18ff94269904fced6ae3dae6d6dc0b,0x634398cb81b76bfc75ebb434cf7c82036f9e7d78,HGET,semi_synthetic_split,1,108.37261182293555,108.37261182293555,
eth_flow_0xb67b7ce00ee4__r7fam01__inst00__synth_merge_src1,bnb_flow_0xf275ce414450__synth_merge_dst,108.37261182293555,216.7452236458711,82,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x818ec0a7fe18ff94269904fced6ae3dae6d6dc0b,0x634398cb81b76bfc75ebb434cf7c82036f9e7d78,HGET,semi_synthetic_merge,,108.37261182293555,108.37261182293555,
eth_flow_0xb67b7ce00ee4__r7fam01__inst00__synth_merge_src2,bnb_flow_0xf275ce414450__synth_merge_dst,108.37261182293555,216.7452236458711,82,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x818ec0a7fe18ff94269904fced6ae3dae6d6dc0b,0x634398cb81b76bfc75ebb434cf7c82036f9e7d78,HGET,semi_synthetic_merge,,108.37261182293555,108.37261182293555,
eth_flow_0xb67b7ce00ee4__r7fam01__inst00__synth_unmatched_src,bnb_flow_0xf275ce414450__synth_hidden_dst,216.7452236458711,0,82,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Multi,0x818ec0a7fe18ff94269904fced6ae3dae6d6dc0b,0x634398cb81b76bfc75ebb434cf7c82036f9e7d78,HGET,semi_synthetic_unmatched,,,0,0
eth_flow_0xb67b7ce00ee4__r7fam01__inst00__synth_noise_src_0,bnb_flow_0xf275ce414450__synth_noise_dst_0,216.7452236458711,216.52847842222522,142,one_to_one,0.2382,supervised_flow_pair,ETH,BNB,Multi,0x818ec0a7fe18ff94269904fced6ae3dae6d6dc0b,0x634398cb81b76bfc75ebb434cf7c82036f9e7d78,HGET,semi_synthetic_delay_noise,,,,
eth_flow_0xb67b7ce00ee4__r7fam01__inst00__synth_noise_src_1,bnb_flow_0xf275ce414450__synth_noise_dst_1,216.7452236458711,216.52847842222522,202,one_to_one,0.2432,supervised_flow_pair,ETH,BNB,Multi,0x818ec0a7fe18ff94269904fced6ae3dae6d6dc0b,0x634398cb81b76bfc75ebb434cf7c82036f9e7d78,HGET,semi_synthetic_delay_noise,,,,
eth_flow_0x9a8fdc0cc92a__r7fam01__inst01__synth_split_src,bnb_flow_0xb2c9181d4ce1__synth_split_a,57.339169782524536,19.113056594174846,64,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_split,1,19.113056594174846,19.113056594174846,
eth_flow_0x9a8fdc0cc92a__r7fam01__inst01__synth_split_src,bnb_flow_0xb2c9181d4ce1__synth_split_b,57.339169782524536,19.113056594174846,64,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_split,1,19.113056594174846,19.113056594174846,
eth_flow_0x9a8fdc0cc92a__r7fam01__inst01__synth_split_src,bnb_flow_0xb2c9181d4ce1__synth_split_c,57.339169782524536,19.113056594174846,64,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_split,1,19.113056594174846,19.113056594174846,
eth_flow_0x9a8fdc0cc92a__r7fam01__inst01__synth_merge_src1,bnb_flow_0xb2c9181d4ce1__synth_merge_dst,28.669584891262268,57.339169782524536,64,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_merge,,28.669584891262268,28.669584891262268,
eth_flow_0x9a8fdc0cc92a__r7fam01__inst01__synth_merge_src2,bnb_flow_0xb2c9181d4ce1__synth_merge_dst,28.669584891262268,57.339169782524536,64,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_merge,,28.669584891262268,28.669584891262268,
