src_flow_id,dst_flow_id,src_amount_usd,dst_amount_usd,median_delay_sec,pattern_type,label_confidence,label_type,src_chain,dst_chain,bridge,src_token,dst_token,asset_group,label_source,support_tx_pair_count,matched_src_amount_usd,matched_dst_amount_usd,flow_mass_ratio_dst
eth_flow_0x8073f328132e__r7fam00__inst00__synth_split_src,bnb_flow_0xe974b5f51072__synth_split_a,150.0,75.0,-1104,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,75.0,75.0,
eth_flow_0x8073f328132e__r7fam00__inst00__synth_split_src,bnb_flow_0xe974b5f51072__synth_split_b,150.0,75.0,-1104,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,75.0,75.0,
eth_flow_0x8073f328132e__r7fam00__inst00__synth_merge_src1,bnb_flow_0xe974b5f51072__synth_merge_dst,75.0,150.0,-1104,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,75.0,75.0,
eth_flow_0x8073f328132e__r7fam00__inst00__synth_merge_src2,bnb_flow_0xe974b5f51072__synth_merge_dst,75.0,150.0,-1104,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,75.0,75.0,
eth_flow_0x8073f328132e__r7fam00__inst00__synth_unmatched_src,bnb_flow_0xe974b5f51072__synth_hidden_dst,150.0,0,-1104,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_unmatched,,,0,0
eth_flow_0x8073f328132e__r7fam00__inst00__synth_noise_src_0,bnb_flow_0xe974b5f51072__synth_noise_dst_0,150.0,149.1,-1044,one_to_one,0.2499,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0x8073f328132e__r7fam00__inst00__synth_noise_src_1,bnb_flow_0xe974b5f51072__synth_noise_dst_1,150.0,149.1,-984,one_to_one,0.2399,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0xd7bb9eef50ed__r7fam00__inst01__synth_split_src,bnb_flow_0x38ac3ebece19__synth_split_a,118.06,39.35333333333333,-175,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,39.35333333333333,39.35333333333333,
eth_flow_0xd7bb9eef50ed__r7fam00__inst01__synth_split_src,bnb_flow_0x38ac3ebece19__synth_split_b,118.06,39.35333333333333,-175,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,39.35333333333333,39.35333333333333,
eth_flow_0xd7bb9eef50ed__r7fam00__inst01__synth_split_src,bnb_flow_0x38ac3ebece19__synth_split_c,118.06,39.35333333333333,-175,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,39.35333333333333,39.35333333333333,
eth_flow_0xd7bb9eef50ed__r7fam00__inst01__synth_merge_src1,bnb_flow_0x38ac3ebece19__synth_merge_dst,59.03,118.06,-175,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,59.03,59.03,
eth_flow_0xd7bb9eef50ed__r7fam00__inst01__synth_merge_src2,bnb_flow_0x38ac3ebece19__synth_merge_dst,59.03,118.06,-175,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,59.03,59.03,
eth_flow_0xd7bb9eef50ed__r7fam00__inst01__synth_unmatched_src,bnb_flow_0x38ac3ebece19__synth_hidden_dst,118.06,0,-175,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_unmatched,,,0,0
eth_flow_0xd7bb9eef50ed__r7fam00__inst01__synth_noise_src_0,bnb_flow_0x38ac3ebece19__synth_noise_dst_0,118.06,117.16,-115,one_to_one,0.2502,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0xd7bb9eef50ed__r7fam00__inst01__synth_noise_src_1,bnb_flow_0x38ac3ebece19__synth_noise_dst_1,118.06,117.16,-55,one_to_one,0.2562,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0xf5adb4ba59ad__r7fam01__inst00__synth_split_src,bnb_flow_0x0d01ab3aea6f__synth_split_a,40.0,13.333333333333334,61,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,13.333333333333334,13.333333333333334,
eth_flow_0xf5adb4ba59ad__r7fam01__inst00__synth_split_src,bnb_flow_0x0d01ab3aea6f__synth_split_b,40.0,13.333333333333334,61,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,13.333333333333334,13.333333333333334,
