src_flow_id,dst_flow_id,src_amount_usd,dst_amount_usd,median_delay_sec,pattern_type,label_confidence,label_type,src_chain,dst_chain,bridge,src_token,dst_token,asset_group,label_source,support_tx_pair_count,matched_src_amount_usd,matched_dst_amount_usd,flow_mass_ratio_dst
eth_flow_0x7be10ca0eb16__r7fam00__inst00__synth_split_src,bnb_flow_0x1b1204ce6275__synth_split_a,2.4775020776063807,0.8258340258687936,135,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x12bb890508c125661e03b09ec06e404bc9289040,0x12bb890508c125661e03b09ec06e404bc9289040,RACA,semi_synthetic_split,1,0.8258340258687936,0.8258340258687936,
eth_flow_0x7be10ca0eb16__r7fam00__inst00__synth_split_src,bnb_flow_0x1b1204ce6275__synth_split_b,2.4775020776063807,0.8258340258687936,135,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x12bb890508c125661e03b09ec06e404bc9289040,0x12bb890508c125661e03b09ec06e404bc9289040,RACA,semi_synthetic_split,1,0.8258340258687936,0.8258340258687936,
eth_flow_0x7be10ca0eb16__r7fam00__inst00__synth_split_src,bnb_flow_0x1b1204ce6275__synth_split_c,2.4775020776063807,0.8258340258687936,135,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x12bb890508c125661e03b09ec06e404bc9289040,0x12bb890508c125661e03b09ec06e404bc9289040,RACA,semi_synthetic_split,1,0.8258340258687936,0.8258340258687936,
eth_flow_0x7be10ca0eb16__r7fam00__inst00__synth_merge_src1,bnb_flow_0x1b1204ce6275__synth_merge_dst,1.2387510388031904,2.4775020776063807,135,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Poly,0x12bb890508c125661e03b09ec06e404bc9289040,0x12bb890508c125661e03b09ec06e404bc9289040,RACA,semi_synthetic_merge,,1.2387510388031904,1.2387510388031904,
eth_flow_0x7be10ca0eb16__r7fam00__inst00__synth_merge_src2,bnb_flow_0x1b1204ce6275__synth_merge_dst,1.2387510388031904,2.4775020776063807,135,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Poly,0x12bb890508c125661e03b09ec06e404bc9289040,0x12bb890508c125661e03b09ec06e404bc9289040,RACA,semi_synthetic_merge,,1.2387510388031904,1.2387510388031904,
eth_flow_0x7be10ca0eb16__r7fam00__inst00__synth_unmatched_src,bnb_flow_0x1b1204ce6275__synth_hidden_dst,2.4775020776063807,0,135,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Poly,0x12bb890508c125661e03b09ec06e404bc9289040,0x12bb890508c125661e03b09ec06e404bc9289040,RACA,semi_synthetic_unmatched,,,0,0
eth_flow_0x7be10ca0eb16__r7fam00__inst00__synth_noise_src_0,bnb_flow_0x1b1204ce6275__synth_noise_dst_0,2.4775020776063807,2.4775020776063807,195,one_to_one,0.2252,supervised_flow_pair,ETH,BNB,Poly,0x12bb890508c125661e03b09ec06e404bc9289040,0x12bb890508c125661e03b09ec06e404bc9289040,RACA,semi_synthetic_delay_noise,,,,
eth_flow_0x7be10ca0eb16__r7fam00__inst00__synth_noise_src_1,bnb_flow_0x1b1204ce6275__synth_noise_dst_1,2.4775020776063807,2.4775020776063807,255,one_to_one,0.2547,supervised_flow_pair,ETH,BNB,Poly,0x12bb890508c125661e03b09ec06e404bc9289040,0x12bb890508c125661e03b09ec06e404bc9289040,RACA,semi_synthetic_delay_noise,,,,
eth_flow_0xd8b351362f36__r7fam00__inst01__synth_split_src,bnb_flow_0x4496d3ab2d65__synth_split_a,1.466390231074506,0.733195115537253,173,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_split,1,0.733195115537253,0.733195115537253,
eth_flow_0xd8b351362f36__r7fam00__inst01__synth_split_src,bnb_flow_0x4496d3ab2d65__synth_split_b,1.466390231074506,0.733195115537253,173,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_split,1,0.733195115537253,0.733195115537253,
