chain,flow_id,tx_hashes,address_set,primary_address,token_contracts,token_symbols,asset_group,route_id,start_time,end_time,tx_count,raw_amount_sum,human_amount_sum,usd_amount_sum,aml_score_mean,aml_score_max,evidence_quality_mean,flow_construction_rule,bridge
ETH,eth_flow_d1c00a8bd20443__r7fam00__inst00__synth_split_src,0xc23ab6707be78643c9e5b0c10d5eeac5c5361e6487a1d0d8d2a3b571441dd4db,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x7ab37e7cd064213cb0add34b2d8c473ac4a19a50,0x7ab37e7cd064213cb0add34b2d8c473ac4a19a50,0x4fabb145d64652a948d72533023f6e7a623c7c53,BUSD,stable:BUSD,0xc23ab6707be78643c9e5b0c10d5eeac5c5361e6487a1d0d8d2a3b571441dd4db_None_BUSD_0x4fabb145d64652a948d72533023f6e7a623c7c53,1640608185,1640608185,1,2.0790582936005637e+20,207.90582936005637,207.90582936005637,11.627907,11.627907,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_d1c00a8bd20443__r7fam00__inst00__synth_merge_src1,0xc23ab6707be78643c9e5b0c10d5eeac5c5361e6487a1d0d8d2a3b571441dd4db,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x7ab37e7cd064213cb0add34b2d8c473ac4a19a50,0x7ab37e7cd064213cb0add34b2d8c473ac4a19a50,0x4fabb145d64652a948d72533023f6e7a623c7c53,BUSD,stable:BUSD,0xc23ab6707be78643c9e5b0c10d5eeac5c5361e6487a1d0d8d2a3b571441dd4db_None_BUSD_0x4fabb145d64652a948d72533023f6e7a623c7c53,1640608185,1640608185,1,1.0395291468002818e+20,103.95291468002819,103.95291468002819,11.627907,11.627907,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_d1c00a8bd20443__r7fam00__inst00__synth_merge_src2,0xc23ab6707be78643c9e5b0c10d5eeac5c5361e6487a1d0d8d2a3b571441dd4db,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x7ab37e7cd064213cb0add34b2d8c473ac4a19a50,0x7ab37e7cd064213cb0add34b2d8c473ac4a19a50,0x4fabb145d64652a948d72533023f6e7a623c7c53,BUSD,stable:BUSD,0xc23ab6707be78643c9e5b0c10d5eeac5c5361e6487a1d0d8d2a3b571441dd4db_None_BUSD_0x4fabb145d64652a948d72533023f6e7a623c7c53,1640608185,1640608185,1,1.0395291468002818e+20,103.95291468002819,103.95291468002819,11.627907,11.627907,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_d1c00a8bd20443__r7fam00__inst00__synth_unmatched_src,0xc23ab6707be78643c9e5b0c10d5eeac5c5361e6487a1d0d8d2a3b571441dd4db,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x7ab37e7cd064213cb0add34b2d8c473ac4a19a50,0x7ab37e7cd064213cb0add34b2d8c473ac4a19a50,0x4fabb145d64652a948d72533023f6e7a623c7c53,BUSD,stable:BUSD,0xc23ab6707be78643c9e5b0c10d5eeac5c5361e6487a1d0d8d2a3b571441dd4db_None_BUSD_0x4fabb145d64652a948d72533023f6e7a623c7c53,1640608185,1640608185,1,2.0790582936005637e+20,207.90582936005637,207.90582936005637,11.627907,11.627907,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_d1c00a8bd20443__r7fam00__inst00__synth_noise_src_0,0xc23ab6707be78643c9e5b0c10d5eeac5c5361e6487a1d0d8d2a3b571441dd4db,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x7ab37e7cd064213cb0add34b2d8c473ac4a19a50,0x7ab37e7cd064213cb0add34b2d8c473ac4a19a50,0x4fabb145d64652a948d72533023f6e7a623c7c53,BUSD,stable:BUSD,0xc23ab6707be78643c9e5b0c10d5eeac5c5361e6487a1d0d8d2a3b571441dd4db_None_BUSD_0x4fabb145d64652a948d72533023f6e7a623c7c53,1640608185,1640608185,1,2.0790582936005637e+20,207.90582936005637,207.90582936005637,11.627907,11.627907,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_d1c00a8bd20443__r7fam00__inst00__synth_noise_src_1,0xc23ab6707be78643c9e5b0c10d5eeac5c5361e6487a1d0d8d2a3b571441dd4db,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x7ab37e7cd064213cb0add34b2d8c473ac4a19a50,0x7ab37e7cd064213cb0add34b2d8c473ac4a19a50,0x4fabb145d64652a948d72533023f6e7a623c7c53,BUSD,stable:BUSD,0xc23ab6707be78643c9e5b0c10d5eeac5c5361e6487a1d0d8d2a3b571441dd4db_None_BUSD_0x4fabb145d64652a948d72533023f6e7a623c7c53,1640608185,1640608185,1,2.0790582936005637e+20,207.90582936005637,207.90582936005637,11.627907,11.627907,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_e3c65de37bd94a__r7fam00__inst01__synth_split_src,0x1aeb400b1a26aa2fb41d4b427e3819bef2b77266c47d29226109afee435ac6dc,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x1aeb400b1a26aa2fb41d4b427e3819bef2b77266c47d29226109afee435ac6dc_0_native_,1638568885,1638568885,1,3.0682e+16,0.030682,0.030682,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_e3c65de37bd94a__r7fam00__inst01__synth_merge_src1,0x1aeb400b1a26aa2fb41d4b427e3819bef2b77266c47d29226109afee435ac6dc,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x1aeb400b1a26aa2fb41d4b427e3819bef2b77266c47d29226109afee435ac6dc_0_native_,1638568885,1638568885,1,1.5341e+16,0.015341,0.015341,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_e3c65de37bd94a__r7fam00__inst01__synth_merge_src2,0x1aeb400b1a26aa2fb41d4b427e3819bef2b77266c47d29226109afee435ac6dc,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x1aeb400b1a26aa2fb41d4b427e3819bef2b77266c47d29226109afee435ac6dc_0_native_,1638568885,1638568885,1,1.5341e+16,0.015341,0.015341,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_e3c65de37bd94a__r7fam00__inst01__synth_unmatched_src,0x1aeb400b1a26aa2fb41d4b427e3819bef2b77266c47d29226109afee435ac6dc,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x1aeb400b1a26aa2fb41d4b427e3819bef2b77266c47d29226109afee435ac6dc_0_native_,1638568885,1638568885,1,3.0682e+16,0.030682,0.030682,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
