src_flow_id,dst_flow_id,src_amount_usd,dst_amount_usd,median_delay_sec,pattern_type,label_confidence,label_type,src_chain,dst_chain,bridge,src_token,dst_token,asset_group,label_source,support_tx_pair_count,matched_src_amount_usd,matched_dst_amount_usd,flow_mass_ratio_dst
eth_flow_0x4c2d42d50a1b__r7fam00__inst00__synth_split_src,bnb_flow_0xff50d85822d2__synth_split_a,1.6251446675701215,0.8125723337850608,170,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_split,1,0.8125723337850608,0.8125723337850608,
eth_flow_0x4c2d42d50a1b__r7fam00__inst00__synth_split_src,bnb_flow_0xff50d85822d2__synth_split_b,1.6251446675701215,0.8125723337850608,170,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_split,1,0.8125723337850608,0.8125723337850608,
eth_flow_0x4c2d42d50a1b__r7fam00__inst00__synth_merge_src1,bnb_flow_0xff50d85822d2__synth_merge_dst,0.8125723337850608,1.6251446675701215,170,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_merge,,0.8125723337850608,0.8125723337850608,
eth_flow_0x4c2d42d50a1b__r7fam00__inst00__synth_merge_src2,bnb_flow_0xff50d85822d2__synth_merge_dst,0.8125723337850608,1.6251446675701215,170,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_merge,,0.8125723337850608,0.8125723337850608,
eth_flow_0x4c2d42d50a1b__r7fam00__inst00__synth_unmatched_src,bnb_flow_0xff50d85822d2__synth_hidden_dst,1.6251446675701215,0,170,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_unmatched,,,0,0
eth_flow_0x4c2d42d50a1b__r7fam00__inst00__synth_noise_src_0,bnb_flow_0xff50d85822d2__synth_noise_dst_0,1.6251446675701215,1.6251446675701215,230,one_to_one,0.2429,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_delay_noise,,,,
eth_flow_0x4c2d42d50a1b__r7fam00__inst00__synth_noise_src_1,bnb_flow_0xff50d85822d2__synth_noise_dst_1,1.6251446675701215,1.6251446675701215,290,one_to_one,0.2579,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_delay_noise,,,,
eth_flow_0x95da7d7f361f__r7fam00__inst01__synth_split_src,bnb_flow_0xc50add3e1f32__synth_split_a,2.983572547708776,1.491786273854388,189,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,semi_synthetic_split,1,1.491786273854388,1.491786273854388,
eth_flow_0x95da7d7f361f__r7fam00__inst01__synth_split_src,bnb_flow_0xc50add3e1f32__synth_split_b,2.983572547708776,1.491786273854388,189,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,semi_synthetic_split,1,1.491786273854388,1.491786273854388,
eth_flow_0x95da7d7f361f__r7fam00__inst01__synth_merge_src1,bnb_flow_0xc50add3e1f32__synth_merge_dst,1.491786273854388,2.983572547708776,189,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Poly,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,semi_synthetic_merge,,1.491786273854388,1.491786273854388,
eth_flow_0x95da7d7f361f__r7fam00__inst01__synth_merge_src2,bnb_flow_0xc50add3e1f32__synth_merge_dst,1.491786273854388,2.983572547708776,189,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Poly,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,semi_synthetic_merge,,1.491786273854388,1.491786273854388,
eth_flow_0x95da7d7f361f__r7fam00__inst01__synth_unmatched_src,bnb_flow_0xc50add3e1f32__synth_hidden_dst,2.9835725477087753,0,189,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Poly,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,semi_synthetic_unmatched,,,0,0
eth_flow_0x95da7d7f361f__r7fam00__inst01__synth_noise_src_0,bnb_flow_0xc50add3e1f32__synth_noise_dst_0,2.9835725477087753,2.9835725477087753,249,one_to_one,0.2235,supervised_flow_pair,ETH,BNB,Poly,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,semi_synthetic_delay_noise,,,,
eth_flow_0x95da7d7f361f__r7fam00__inst01__synth_noise_src_1,bnb_flow_0xc50add3e1f32__synth_noise_dst_1,2.9835725477087753,2.9835725477087753,309,one_to_one,0.2224,supervised_flow_pair,ETH,BNB,Poly,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,semi_synthetic_delay_noise,,,,
eth_flow_0x81e4c4fa61e7__r7fam01__inst00__synth_split_src,bnb_flow_0x799e7ee8bc5f__synth_split_a,1.1100016531791272,0.22200033063582544,203,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_split,1,0.22200033063582544,0.22200033063582544,
eth_flow_0x81e4c4fa61e7__r7fam01__inst00__synth_split_src,bnb_flow_0x799e7ee8bc5f__synth_split_b,1.1100016531791272,0.22200033063582544,203,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_split,1,0.22200033063582544,0.22200033063582544,
eth_flow_0x81e4c4fa61e7__r7fam01__inst00__synth_split_src,bnb_flow_0x799e7ee8bc5f__synth_split_c,1.1100016531791272,0.22200033063582544,203,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_split,1,0.22200033063582544,0.22200033063582544,
eth_flow_0x81e4c4fa61e7__r7fam01__inst00__synth_split_src,bnb_flow_0x799e7ee8bc5f__synth_split_d,1.1100016531791272,0.22200033063582544,203,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_split,1,0.22200033063582544,0.22200033063582544,
eth_flow_0x81e4c4fa61e7__r7fam01__inst00__synth_split_src,bnb_flow_0x799e7ee8bc5f__synth_split_e,1.1100016531791272,0.22200033063582544,203,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_split,1,0.22200033063582544,0.22200033063582544,
eth_flow_0x81e4c4fa61e7__r7fam01__inst00__synth_merge_src1,bnb_flow_0x799e7ee8bc5f__synth_merge_dst,0.5550008265895636,1.1100016531791272,203,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_merge,,0.5550008265895636,0.5550008265895636,
eth_flow_0x81e4c4fa61e7__r7fam01__inst00__synth_merge_src2,bnb_flow_0x799e7ee8bc5f__synth_merge_dst,0.5550008265895636,1.1100016531791272,203,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_merge,,0.5550008265895636,0.5550008265895636,
eth_flow_0x81e4c4fa61e7__r7fam01__inst00__synth_unmatched_src,bnb_flow_0x799e7ee8bc5f__synth_hidden_dst,1.1100016531791272,0,203,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_unmatched,,,0,0
eth_flow_0x81e4c4fa61e7__r7fam01__inst00__synth_noise_src_0,bnb_flow_0x799e7ee8bc5f__synth_noise_dst_0,1.1100016531791272,1.1100016531791272,263,one_to_one,0.2587,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_delay_noise,,,,
