chain,bridge,flow_id,tx_hashes,address_set,primary_address,token_contracts,token_symbols,asset_group,route_id,start_time,end_time,tx_count,raw_amount_sum,human_amount_sum,usd_amount_sum,aml_score_mean,aml_score_max,evidence_quality_mean,flow_construction_rule
ETH,Poly,eth_flow_0x05337270175e__r7fam00__inst00__synth_split_src,0x05337270175ee7910f255b4ec9ccce5ca7d72346d2def3f8defd671f60e0e69a,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675|0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x05337270175ee7910f255b4ec9ccce5ca7d72346d2def3f8defd671f60e0e69a_MIX,1653040951,1653040951,1,4.9441202434288656e+23,494412.0243428866,0.8034910649433913,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x05337270175e__r7fam00__inst00__synth_merge_src1,0x05337270175ee7910f255b4ec9ccce5ca7d72346d2def3f8defd671f60e0e69a,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675|0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x05337270175ee7910f255b4ec9ccce5ca7d72346d2def3f8defd671f60e0e69a_MIX,1653040951,1653040951,1,1.648040081142955e+23,164804.00811429552,0.2678303549811304,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x05337270175e__r7fam00__inst00__synth_merge_src2,0x05337270175ee7910f255b4ec9ccce5ca7d72346d2def3f8defd671f60e0e69a,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675|0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x05337270175ee7910f255b4ec9ccce5ca7d72346d2def3f8defd671f60e0e69a_MIX,1653040951,1653040951,1,1.648040081142955e+23,164804.00811429552,0.2678303549811304,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x05337270175e__r7fam00__inst00__synth_merge_src3,0x05337270175ee7910f255b4ec9ccce5ca7d72346d2def3f8defd671f60e0e69a,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675|0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x05337270175ee7910f255b4ec9ccce5ca7d72346d2def3f8defd671f60e0e69a_MIX,1653040951,1653040951,1,1.648040081142955e+23,164804.00811429552,0.2678303549811304,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x05337270175e__r7fam00__inst00__synth_unmatched_src,0x05337270175ee7910f255b4ec9ccce5ca7d72346d2def3f8defd671f60e0e69a,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675|0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x05337270175ee7910f255b4ec9ccce5ca7d72346d2def3f8defd671f60e0e69a_MIX,1653040951,1653040951,1,4.9441202434288656e+23,494412.0243428866,0.8034910649433913,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x05337270175e__r7fam00__inst00__synth_noise_src_0,0x05337270175ee7910f255b4ec9ccce5ca7d72346d2def3f8defd671f60e0e69a,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675|0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x05337270175ee7910f255b4ec9ccce5ca7d72346d2def3f8defd671f60e0e69a_MIX,1653040951,1653040951,1,4.9441202434288656e+23,494412.0243428866,0.8034910649433913,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x05337270175e__r7fam00__inst00__synth_noise_src_1,0x05337270175ee7910f255b4ec9ccce5ca7d72346d2def3f8defd671f60e0e69a,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675|0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x05337270175ee7910f255b4ec9ccce5ca7d72346d2def3f8defd671f60e0e69a_MIX,1653040951,1653040951,1,4.9441202434288656e+23,494412.0243428866,0.8034910649433913,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x60942c2002bc__r7fam00__inst01__synth_split_src,0x60942c2002bc2ec98147de236fe41f5a62e568a29f2a6ae7a28213ed6d3ac53f,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x60942c2002bc2ec98147de236fe41f5a62e568a29f2a6ae7a28213ed6d3ac53f_MIX,1652879360,1652879360,1,9.985414310491699e+23,998541.43104917,1.6227742820173972,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x60942c2002bc__r7fam00__inst01__synth_merge_src1,0x60942c2002bc2ec98147de236fe41f5a62e568a29f2a6ae7a28213ed6d3ac53f,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x60942c2002bc2ec98147de236fe41f5a62e568a29f2a6ae7a28213ed6d3ac53f_MIX,1652879360,1652879360,1,4.9927071552458496e+23,499270.715524585,0.8113871410086986,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x60942c2002bc__r7fam00__inst01__synth_merge_src2,0x60942c2002bc2ec98147de236fe41f5a62e568a29f2a6ae7a28213ed6d3ac53f,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x60942c2002bc2ec98147de236fe41f5a62e568a29f2a6ae7a28213ed6d3ac53f_MIX,1652879360,1652879360,1,4.9927071552458496e+23,499270.715524585,0.8113871410086986,16.279070,16.279070,0.800000,bridge_deposit_flow
