src_flow_id,dst_flow_id,src_amount_usd,dst_amount_usd,median_delay_sec,pattern_type,label_confidence,label_type,src_chain,dst_chain,bridge,src_token,dst_token,asset_group,label_source,support_tx_pair_count,matched_src_amount_usd,matched_dst_amount_usd,flow_mass_ratio_dst
eth_flow_0x05337270175e__r7fam00__inst00__synth_split_src,bnb_flow_0xa44016ffc6d1__synth_split_a,0.8034910649433913,0.40174553247169564,158,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_split,1,0.40174553247169564,0.40174553247169564,
eth_flow_0x05337270175e__r7fam00__inst00__synth_split_src,bnb_flow_0xa44016ffc6d1__synth_split_b,0.8034910649433913,0.40174553247169564,158,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_split,1,0.40174553247169564,0.40174553247169564,
eth_flow_0x05337270175e__r7fam00__inst00__synth_merge_src1,bnb_flow_0xa44016ffc6d1__synth_merge_dst,0.26783035498113045,0.8034910649433913,158,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_merge,,0.26783035498113045,0.26783035498113045,
eth_flow_0x05337270175e__r7fam00__inst00__synth_merge_src2,bnb_flow_0xa44016ffc6d1__synth_merge_dst,0.26783035498113045,0.8034910649433913,158,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_merge,,0.26783035498113045,0.26783035498113045,
eth_flow_0x05337270175e__r7fam00__inst00__synth_merge_src3,bnb_flow_0xa44016ffc6d1__synth_merge_dst,0.26783035498113045,0.8034910649433913,158,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_merge,,0.26783035498113045,0.26783035498113045,
eth_flow_0x05337270175e__r7fam00__inst00__synth_unmatched_src,bnb_flow_0xa44016ffc6d1__synth_hidden_dst,0.8034910649433913,0,158,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_unmatched,,,0,0
eth_flow_0x05337270175e__r7fam00__inst00__synth_noise_src_0,bnb_flow_0xa44016ffc6d1__synth_noise_dst_0,0.8034910649433913,0.8034910649433913,218,one_to_one,0.2312,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_delay_noise,,,,
eth_flow_0x05337270175e__r7fam00__inst00__synth_noise_src_1,bnb_flow_0xa44016ffc6d1__synth_noise_dst_1,0.8034910649433913,0.8034910649433913,278,one_to_one,0.2369,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_delay_noise,,,,
eth_flow_0x60942c2002bc__r7fam00__inst01__synth_split_src,bnb_flow_0x24ab0225c562__synth_split_a,1.6227742820173972,0.8113871410086986,188,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_split,1,0.8113871410086986,0.8113871410086986,
eth_flow_0x60942c2002bc__r7fam00__inst01__synth_split_src,bnb_flow_0x24ab0225c562__synth_split_b,1.6227742820173972,0.8113871410086986,188,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_split,1,0.8113871410086986,0.8113871410086986,
