chain,bridge,flow_id,tx_hashes,address_set,primary_address,token_contracts,token_symbols,asset_group,route_id,start_time,end_time,tx_count,raw_amount_sum,human_amount_sum,usd_amount_sum,aml_score_mean,aml_score_max,evidence_quality_mean,flow_construction_rule,bridge_contract_hit
BNB,Poly,bnb_flow_0xdd441a54fd06__synth_split_a,0xdd441a54fd06512b3366a63678701ef9ac046420ab0bd0a031c57da044dbe416,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x398f7827dccbefe6990478876bbf3612d93baf05|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,MIX,0xdd441a54fd06512b3366a63678701ef9ac046420ab0bd0a031c57da044dbe416_MIX,1653084874,1653084874,1,5.237103925e+23,523710.3925,0.8511051517224304,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0xdd441a54fd06__synth_split_b,0xdd441a54fd06512b3366a63678701ef9ac046420ab0bd0a031c57da044dbe416,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x398f7827dccbefe6990478876bbf3612d93baf05|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,MIX,0xdd441a54fd06512b3366a63678701ef9ac046420ab0bd0a031c57da044dbe416_MIX,1653084874,1653084874,1,5.237103925e+23,523710.3925,0.8511051517224304,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0xdd441a54fd06__synth_merge_dst,0xdd441a54fd06512b3366a63678701ef9ac046420ab0bd0a031c57da044dbe416,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x398f7827dccbefe6990478876bbf3612d93baf05|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,MIX,0xdd441a54fd06512b3366a63678701ef9ac046420ab0bd0a031c57da044dbe416_MIX,1653084874,1653084874,1,1.047420785e+24,1047420.785,1.7022103034448608,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0xdd441a54fd06__synth_hidden_dst,0xdd441a54fd06512b3366a63678701ef9ac046420ab0bd0a031c57da044dbe416,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x398f7827dccbefe6990478876bbf3612d93baf05|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,MIX,0xdd441a54fd06512b3366a63678701ef9ac046420ab0bd0a031c57da044dbe416_MIX,1653084874,1653084874,1,1.047420785e+24,1047420.785,1.7022103034448608,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0xdd441a54fd06__synth_noise_dst_0,0xdd441a54fd06512b3366a63678701ef9ac046420ab0bd0a031c57da044dbe416,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x398f7827dccbefe6990478876bbf3612d93baf05|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,MIX,0xdd441a54fd06512b3366a63678701ef9ac046420ab0bd0a031c57da044dbe416_MIX,1653084934,1653084934,1,1.047420785e+24,1047420.785,1.7022103034448608,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0xdd441a54fd06__synth_noise_dst_1,0xdd441a54fd06512b3366a63678701ef9ac046420ab0bd0a031c57da044dbe416,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x398f7827dccbefe6990478876bbf3612d93baf05|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,MIX,0xdd441a54fd06512b3366a63678701ef9ac046420ab0bd0a031c57da044dbe416_MIX,1653084994,1653084994,1,1.047420785e+24,1047420.785,1.7022103034448608,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0x097e08492724__synth_split_a,0x097e08492724682470628cef0d60bc7e08a24ff5b81813c38f87ee1bd2e68c10,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x88f859db067c45b114897db6920f3e4a61a5ca66|0xc49dde62b4a0810074721faca54aab52369f486a,0x88f859db067c45b114897db6920f3e4a61a5ca66,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,PKR,0x097e08492724682470628cef0d60bc7e08a24ff5b81813c38f87ee1bd2e68c10_PKR,1662453109,1662453109,1,2.2472391295584426e+22,22472.391295584424,0.4941305792199603,0,0,0.800000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0x097e08492724__synth_split_b,0x097e08492724682470628cef0d60bc7e08a24ff5b81813c38f87ee1bd2e68c10,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x88f859db067c45b114897db6920f3e4a61a5ca66|0xc49dde62b4a0810074721faca54aab52369f486a,0x88f859db067c45b114897db6920f3e4a61a5ca66,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,PKR,0x097e08492724682470628cef0d60bc7e08a24ff5b81813c38f87ee1bd2e68c10_PKR,1662453109,1662453109,1,2.2472391295584426e+22,22472.391295584424,0.4941305792199603,0,0,0.800000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0x097e08492724__synth_merge_dst,0x097e08492724682470628cef0d60bc7e08a24ff5b81813c38f87ee1bd2e68c10,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x88f859db067c45b114897db6920f3e4a61a5ca66|0xc49dde62b4a0810074721faca54aab52369f486a,0x88f859db067c45b114897db6920f3e4a61a5ca66,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,PKR,0x097e08492724682470628cef0d60bc7e08a24ff5b81813c38f87ee1bd2e68c10_PKR,1662453109,1662453109,1,4.494478259116885e+22,44944.78259116885,0.9882611584399206,0,0,0.800000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0x097e08492724__synth_hidden_dst,0x097e08492724682470628cef0d60bc7e08a24ff5b81813c38f87ee1bd2e68c10,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x88f859db067c45b114897db6920f3e4a61a5ca66|0xc49dde62b4a0810074721faca54aab52369f486a,0x88f859db067c45b114897db6920f3e4a61a5ca66,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,PKR,0x097e08492724682470628cef0d60bc7e08a24ff5b81813c38f87ee1bd2e68c10_PKR,1662453109,1662453109,1,4.494478259116885e+22,44944.78259116885,0.9882611584399206,0,0,0.800000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0x097e08492724__synth_noise_dst_0,0x097e08492724682470628cef0d60bc7e08a24ff5b81813c38f87ee1bd2e68c10,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x88f859db067c45b114897db6920f3e4a61a5ca66|0xc49dde62b4a0810074721faca54aab52369f486a,0x88f859db067c45b114897db6920f3e4a61a5ca66,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,PKR,0x097e08492724682470628cef0d60bc7e08a24ff5b81813c38f87ee1bd2e68c10_PKR,1662453169,1662453169,1,4.494478259116885e+22,44944.78259116885,0.9882611584399206,0,0,0.800000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0x097e08492724__synth_noise_dst_1,0x097e08492724682470628cef0d60bc7e08a24ff5b81813c38f87ee1bd2e68c10,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x88f859db067c45b114897db6920f3e4a61a5ca66|0xc49dde62b4a0810074721faca54aab52369f486a,0x88f859db067c45b114897db6920f3e4a61a5ca66,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,PKR,0x097e08492724682470628cef0d60bc7e08a24ff5b81813c38f87ee1bd2e68c10_PKR,1662453229,1662453229,1,4.494478259116885e+22,44944.78259116885,0.9882611584399206,0,0,0.800000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0xdf821dc693bd__synth_split_a,0xdf821dc693bd3f620dfc32e2dae60d85035b6f30b4c6b785255f37de3aca47dc,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x398f7827dccbefe6990478876bbf3612d93baf05|0x500c6d28fdae42a2e207fe70e6ae7e59f50543ad,0x500c6d28fdae42a2e207fe70e6ae7e59f50543ad,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,MIX,0xdf821dc693bd3f620dfc32e2dae60d85035b6f30b4c6b785255f37de3aca47dc_MIX,1661553306,1661553306,1,1.249375e+23,124937.5,0.20304151190454206,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0xdf821dc693bd__synth_split_b,0xdf821dc693bd3f620dfc32e2dae60d85035b6f30b4c6b785255f37de3aca47dc,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x398f7827dccbefe6990478876bbf3612d93baf05|0x500c6d28fdae42a2e207fe70e6ae7e59f50543ad,0x500c6d28fdae42a2e207fe70e6ae7e59f50543ad,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,MIX,0xdf821dc693bd3f620dfc32e2dae60d85035b6f30b4c6b785255f37de3aca47dc_MIX,1661553306,1661553306,1,1.249375e+23,124937.5,0.20304151190454206,0,0,0.825000,bridge_dst_event_flow,True
