src_flow_id,dst_flow_id,src_amount_usd,dst_amount_usd,median_delay_sec,pattern_type,label_confidence,label_type,src_chain,dst_chain,bridge,src_token,dst_token,asset_group,label_source,support_tx_pair_count,matched_src_amount_usd,matched_dst_amount_usd,flow_mass_ratio_dst
eth_flow_0x370c572ed8c2__r7fam00__inst00__synth_split_src,bnb_flow_0xb0d1958bd3ee__synth_split_a,32.1546,8.03865,-830,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,8.03865,8.03865,
eth_flow_0x370c572ed8c2__r7fam00__inst00__synth_split_src,bnb_flow_0xb0d1958bd3ee__synth_split_b,32.1546,8.03865,-830,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,8.03865,8.03865,
eth_flow_0x370c572ed8c2__r7fam00__inst00__synth_split_src,bnb_flow_0xb0d1958bd3ee__synth_split_c,32.1546,8.03865,-830,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,8.03865,8.03865,
eth_flow_0x370c572ed8c2__r7fam00__inst00__synth_split_src,bnb_flow_0xb0d1958bd3ee__synth_split_d,32.1546,8.03865,-830,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,8.03865,8.03865,
eth_flow_0x370c572ed8c2__r7fam00__inst00__synth_merge_src1,bnb_flow_0xb0d1958bd3ee__synth_merge_dst,16.0773,32.1546,-830,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,16.0773,16.0773,
eth_flow_0x370c572ed8c2__r7fam00__inst00__synth_merge_src2,bnb_flow_0xb0d1958bd3ee__synth_merge_dst,16.0773,32.1546,-830,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,16.0773,16.0773,
eth_flow_0x370c572ed8c2__r7fam00__inst00__synth_unmatched_src,bnb_flow_0xb0d1958bd3ee__synth_hidden_dst,32.1546,0,-830,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_unmatched,,,0,0
eth_flow_0x370c572ed8c2__r7fam00__inst00__synth_noise_src_0,bnb_flow_0xb0d1958bd3ee__synth_noise_dst_0,32.1546,31.2546,-770,one_to_one,0.2586,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0x370c572ed8c2__r7fam00__inst00__synth_noise_src_1,bnb_flow_0xb0d1958bd3ee__synth_noise_dst_1,32.1546,31.2546,-710,one_to_one,0.2343,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0x96b25346b928__r7fam00__inst01__synth_split_src,bnb_flow_0x2c30f502d947__synth_split_a,205.0,68.33333333333333,-1210,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,68.33333333333333,68.33333333333333,
eth_flow_0x96b25346b928__r7fam00__inst01__synth_split_src,bnb_flow_0x2c30f502d947__synth_split_b,205.0,68.33333333333333,-1210,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,68.33333333333333,68.33333333333333,
eth_flow_0x96b25346b928__r7fam00__inst01__synth_split_src,bnb_flow_0x2c30f502d947__synth_split_c,205.0,68.33333333333333,-1210,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,68.33333333333333,68.33333333333333,
eth_flow_0x96b25346b928__r7fam00__inst01__synth_merge_src1,bnb_flow_0x2c30f502d947__synth_merge_dst,102.5,205.0,-1210,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,102.5,102.5,
eth_flow_0x96b25346b928__r7fam00__inst01__synth_merge_src2,bnb_flow_0x2c30f502d947__synth_merge_dst,102.5,205.0,-1210,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,102.5,102.5,
eth_flow_0x96b25346b928__r7fam00__inst01__synth_unmatched_src,bnb_flow_0x2c30f502d947__synth_hidden_dst,205.0,0,-1210,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_unmatched,,,0,0
eth_flow_0x96b25346b928__r7fam00__inst01__synth_noise_src_0,bnb_flow_0x2c30f502d947__synth_noise_dst_0,205.0,204.1,-1150,one_to_one,0.234,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0x96b25346b928__r7fam00__inst01__synth_noise_src_1,bnb_flow_0x2c30f502d947__synth_noise_dst_1,205.0,204.1,-1090,one_to_one,0.2542,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0x4987be0ed94a__r7fam01__inst00__synth_split_src,bnb_flow_0xb1e7a2764a5e__synth_split_a,14.765451446143656,7.382725723071828,77,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_split,1,7.382725723071828,7.382725723071828,
eth_flow_0x4987be0ed94a__r7fam01__inst00__synth_split_src,bnb_flow_0xb1e7a2764a5e__synth_split_b,14.765451446143656,7.382725723071828,77,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_split,1,7.382725723071828,7.382725723071828,
eth_flow_0x4987be0ed94a__r7fam01__inst00__synth_merge_src1,bnb_flow_0xb1e7a2764a5e__synth_merge_dst,7.382725723071828,14.765451446143656,77,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_merge,,7.382725723071828,7.382725723071828,
eth_flow_0x4987be0ed94a__r7fam01__inst00__synth_merge_src2,bnb_flow_0xb1e7a2764a5e__synth_merge_dst,7.382725723071828,14.765451446143656,77,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_merge,,7.382725723071828,7.382725723071828,
eth_flow_0x4987be0ed94a__r7fam01__inst00__synth_unmatched_src,bnb_flow_0xb1e7a2764a5e__synth_hidden_dst,14.765451446143656,0,77,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_unmatched,,,0,0
eth_flow_0x4987be0ed94a__r7fam01__inst00__synth_noise_src_0,bnb_flow_0xb1e7a2764a5e__synth_noise_dst_0,14.765451446143656,14.027178873836473,137,one_to_one,0.2407,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_delay_noise,,,,
eth_flow_0x4987be0ed94a__r7fam01__inst00__synth_noise_src_1,bnb_flow_0xb1e7a2764a5e__synth_noise_dst_1,14.765451446143656,14.027178873836473,197,one_to_one,0.2595,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_delay_noise,,,,
eth_flow_0x4a60d8f1b5f1__r7fam01__inst01__synth_split_src,bnb_flow_0xe6bdc44911e6__synth_split_a,76.0,25.333333333333332,-46,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,25.333333333333332,25.333333333333332,
eth_flow_0x4a60d8f1b5f1__r7fam01__inst01__synth_split_src,bnb_flow_0xe6bdc44911e6__synth_split_b,76.0,25.333333333333332,-46,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,25.333333333333332,25.333333333333332,
eth_flow_0x4a60d8f1b5f1__r7fam01__inst01__synth_split_src,bnb_flow_0xe6bdc44911e6__synth_split_c,76.0,25.333333333333332,-46,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,25.333333333333332,25.333333333333332,
eth_flow_0x4a60d8f1b5f1__r7fam01__inst01__synth_merge_src1,bnb_flow_0xe6bdc44911e6__synth_merge_dst,38.0,76.0,-46,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,38.0,38.0,
eth_flow_0x4a60d8f1b5f1__r7fam01__inst01__synth_merge_src2,bnb_flow_0xe6bdc44911e6__synth_merge_dst,38.0,76.0,-46,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,38.0,38.0,
eth_flow_0x4a60d8f1b5f1__r7fam01__inst01__synth_unmatched_src,bnb_flow_0xe6bdc44911e6__synth_hidden_dst,76.0,0,-46,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_unmatched,,,0,0
eth_flow_0x4a60d8f1b5f1__r7fam01__inst01__synth_noise_src_0,bnb_flow_0xe6bdc44911e6__synth_noise_dst_0,76.0,75.1,14,one_to_one,0.2258,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0x4a60d8f1b5f1__r7fam01__inst01__synth_noise_src_1,bnb_flow_0xe6bdc44911e6__synth_noise_dst_1,76.0,75.1,74,one_to_one,0.2314,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0xc745f1047ab3__r7fam02__inst00__synth_split_src,bnb_flow_0x201d28efabe9__synth_split_a,120.58452014350652,60.29226007175326,112,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_split,1,60.29226007175326,60.29226007175326,
eth_flow_0xc745f1047ab3__r7fam02__inst00__synth_split_src,bnb_flow_0x201d28efabe9__synth_split_b,120.58452014350652,60.29226007175326,112,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_split,1,60.29226007175326,60.29226007175326,
eth_flow_0xc745f1047ab3__r7fam02__inst00__synth_merge_src1,bnb_flow_0x201d28efabe9__synth_merge_dst,60.29226007175326,120.58452014350652,112,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_merge,,60.29226007175326,60.29226007175326,
eth_flow_0xc745f1047ab3__r7fam02__inst00__synth_merge_src2,bnb_flow_0x201d28efabe9__synth_merge_dst,60.29226007175326,120.58452014350652,112,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_merge,,60.29226007175326,60.29226007175326,
eth_flow_0xc745f1047ab3__r7fam02__inst00__synth_unmatched_src,bnb_flow_0x201d28efabe9__synth_hidden_dst,120.58452014350652,0,112,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_unmatched,,,0,0
eth_flow_0xc745f1047ab3__r7fam02__inst00__synth_noise_src_0,bnb_flow_0x201d28efabe9__synth_noise_dst_0,120.58452014350652,119.84624757119934,172,one_to_one,0.2455,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_delay_noise,,,,
eth_flow_0xc745f1047ab3__r7fam02__inst00__synth_noise_src_1,bnb_flow_0x201d28efabe9__synth_noise_dst_1,120.58452014350652,119.84624757119934,232,one_to_one,0.2317,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_delay_noise,,,,
eth_flow_0xd581aa7dde98__r7fam02__inst01__synth_split_src,bnb_flow_0x301e204ac4a3__synth_split_a,1.5945135987034895,0.3189027197406979,112,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x922d641a426dcffaef11680e5358f34d97d112e1,0x94977c9888f3d2fafae290d33fab4a5a598ad764,HYVE,semi_synthetic_split,1,0.3189027197406979,0.3189027197406979,
eth_flow_0xd581aa7dde98__r7fam02__inst01__synth_split_src,bnb_flow_0x301e204ac4a3__synth_split_b,1.5945135987034895,0.3189027197406979,112,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x922d641a426dcffaef11680e5358f34d97d112e1,0x94977c9888f3d2fafae290d33fab4a5a598ad764,HYVE,semi_synthetic_split,1,0.3189027197406979,0.3189027197406979,
eth_flow_0xd581aa7dde98__r7fam02__inst01__synth_split_src,bnb_flow_0x301e204ac4a3__synth_split_c,1.5945135987034895,0.3189027197406979,112,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x922d641a426dcffaef11680e5358f34d97d112e1,0x94977c9888f3d2fafae290d33fab4a5a598ad764,HYVE,semi_synthetic_split,1,0.3189027197406979,0.3189027197406979,
eth_flow_0xd581aa7dde98__r7fam02__inst01__synth_split_src,bnb_flow_0x301e204ac4a3__synth_split_d,1.5945135987034895,0.3189027197406979,112,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x922d641a426dcffaef11680e5358f34d97d112e1,0x94977c9888f3d2fafae290d33fab4a5a598ad764,HYVE,semi_synthetic_split,1,0.3189027197406979,0.3189027197406979,
eth_flow_0xd581aa7dde98__r7fam02__inst01__synth_split_src,bnb_flow_0x301e204ac4a3__synth_split_e,1.5945135987034895,0.3189027197406979,112,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x922d641a426dcffaef11680e5358f34d97d112e1,0x94977c9888f3d2fafae290d33fab4a5a598ad764,HYVE,semi_synthetic_split,1,0.3189027197406979,0.3189027197406979,
eth_flow_0xd581aa7dde98__r7fam02__inst01__synth_merge_src1,bnb_flow_0x301e204ac4a3__synth_merge_dst,0.7972567993517448,1.5945135987034895,112,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x922d641a426dcffaef11680e5358f34d97d112e1,0x94977c9888f3d2fafae290d33fab4a5a598ad764,HYVE,semi_synthetic_merge,,0.7972567993517448,0.7972567993517448,
eth_flow_0xd581aa7dde98__r7fam02__inst01__synth_merge_src2,bnb_flow_0x301e204ac4a3__synth_merge_dst,0.7972567993517448,1.5945135987034895,112,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x922d641a426dcffaef11680e5358f34d97d112e1,0x94977c9888f3d2fafae290d33fab4a5a598ad764,HYVE,semi_synthetic_merge,,0.7972567993517448,0.7972567993517448,
eth_flow_0xd581aa7dde98__r7fam02__inst01__synth_unmatched_src,bnb_flow_0x301e204ac4a3__synth_hidden_dst,1.5945135987034895,0,112,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Multi,0x922d641a426dcffaef11680e5358f34d97d112e1,0x94977c9888f3d2fafae290d33fab4a5a598ad764,HYVE,semi_synthetic_unmatched,,,0,0
eth_flow_0xd581aa7dde98__r7fam02__inst01__synth_noise_src_0,bnb_flow_0x301e204ac4a3__synth_noise_dst_0,1.5945135987034895,1.5852248705014498,172,one_to_one,0.2558,supervised_flow_pair,ETH,BNB,Multi,0x922d641a426dcffaef11680e5358f34d97d112e1,0x94977c9888f3d2fafae290d33fab4a5a598ad764,HYVE,semi_synthetic_delay_noise,,,,
eth_flow_0xd581aa7dde98__r7fam02__inst01__synth_noise_src_1,bnb_flow_0x301e204ac4a3__synth_noise_dst_1,1.5945135987034895,1.5852248705014498,232,one_to_one,0.2275,supervised_flow_pair,ETH,BNB,Multi,0x922d641a426dcffaef11680e5358f34d97d112e1,0x94977c9888f3d2fafae290d33fab4a5a598ad764,HYVE,semi_synthetic_delay_noise,,,,
eth_flow_0x4bc52cb29c0b__r7fam03__inst00__synth_split_src,bnb_flow_0x587a2634119d__synth_split_a,24.60908574357276,12.30454287178638,193,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_split,1,12.30454287178638,12.30454287178638,
eth_flow_0x4bc52cb29c0b__r7fam03__inst00__synth_split_src,bnb_flow_0x587a2634119d__synth_split_b,24.60908574357276,12.30454287178638,193,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_split,1,12.30454287178638,12.30454287178638,
eth_flow_0x4bc52cb29c0b__r7fam03__inst00__synth_merge_src1,bnb_flow_0x587a2634119d__synth_merge_dst,12.30454287178638,24.60908574357276,193,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_merge,,12.30454287178638,12.30454287178638,
eth_flow_0x4bc52cb29c0b__r7fam03__inst00__synth_merge_src2,bnb_flow_0x587a2634119d__synth_merge_dst,12.30454287178638,24.60908574357276,193,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_merge,,12.30454287178638,12.30454287178638,
