src_flow_id,dst_flow_id,src_amount_usd,dst_amount_usd,median_delay_sec,pattern_type,label_confidence,label_type,src_chain,dst_chain,bridge,src_token,dst_token,asset_group,label_source,support_tx_pair_count,matched_src_amount_usd,matched_dst_amount_usd,flow_mass_ratio_dst
eth_flow_0x8bd973e3ca7f__r7fam00__inst00__synth_split_src,bnb_flow_0x4f898afc31e2__synth_split_a,1.692749360606427,0.564249786868809,146,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,semi_synthetic_split,1,0.564249786868809,0.564249786868809,
eth_flow_0x8bd973e3ca7f__r7fam00__inst00__synth_split_src,bnb_flow_0x4f898afc31e2__synth_split_b,1.692749360606427,0.564249786868809,146,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,semi_synthetic_split,1,0.564249786868809,0.564249786868809,
eth_flow_0x8bd973e3ca7f__r7fam00__inst00__synth_split_src,bnb_flow_0x4f898afc31e2__synth_split_c,1.692749360606427,0.564249786868809,146,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,semi_synthetic_split,1,0.564249786868809,0.564249786868809,
eth_flow_0x8bd973e3ca7f__r7fam00__inst00__synth_merge_src1,bnb_flow_0x4f898afc31e2__synth_merge_dst,0.8463746803032135,1.692749360606427,146,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Poly,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,semi_synthetic_merge,,0.8463746803032135,0.8463746803032135,
eth_flow_0x8bd973e3ca7f__r7fam00__inst00__synth_merge_src2,bnb_flow_0x4f898afc31e2__synth_merge_dst,0.8463746803032135,1.692749360606427,146,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Poly,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,semi_synthetic_merge,,0.8463746803032135,0.8463746803032135,
eth_flow_0x8bd973e3ca7f__r7fam00__inst00__synth_unmatched_src,bnb_flow_0x4f898afc31e2__synth_hidden_dst,1.692749360606427,0,146,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Poly,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,semi_synthetic_unmatched,,,0,0
eth_flow_0x8bd973e3ca7f__r7fam00__inst00__synth_noise_src_0,bnb_flow_0x4f898afc31e2__synth_noise_dst_0,1.692749360606427,1.692749360606427,206,one_to_one,0.2259,supervised_flow_pair,ETH,BNB,Poly,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,semi_synthetic_delay_noise,,,,
eth_flow_0x8bd973e3ca7f__r7fam00__inst00__synth_noise_src_1,bnb_flow_0x4f898afc31e2__synth_noise_dst_1,1.692749360606427,1.692749360606427,266,one_to_one,0.2298,supervised_flow_pair,ETH,BNB,Poly,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,semi_synthetic_delay_noise,,,,
eth_flow_0x398eeccc10c5__r7fam00__inst01__synth_split_src,bnb_flow_0x097e08492724__synth_split_a,0.9882611584399206,0.12353264480499007,192,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,semi_synthetic_split,1,0.12353264480499007,0.12353264480499007,
eth_flow_0x398eeccc10c5__r7fam00__inst01__synth_split_src,bnb_flow_0x097e08492724__synth_split_b,0.9882611584399206,0.12353264480499007,192,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,semi_synthetic_split,1,0.12353264480499007,0.12353264480499007,
