chain,flow_id,tx_hashes,address_set,primary_address,token_contracts,token_symbols,asset_group,route_id,start_time,end_time,tx_count,raw_amount_sum,human_amount_sum,usd_amount_sum,aml_score_mean,aml_score_max,evidence_quality_mean,flow_construction_rule,bridge
ETH,eth_flow_970c43df216d48__r7fam00__inst00__synth_split_src,0xc5ee3698ee57a071457f404970d9c84f82ad36cc079bbfdb411e1bbab4ed2a62,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0xc5ee3698ee57a071457f404970d9c84f82ad36cc079bbfdb411e1bbab4ed2a62_0_native_,1638519144,1638519144,1,8.08e+18,8.08,8.08,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_970c43df216d48__r7fam00__inst00__synth_merge_src1,0xc5ee3698ee57a071457f404970d9c84f82ad36cc079bbfdb411e1bbab4ed2a62,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0xc5ee3698ee57a071457f404970d9c84f82ad36cc079bbfdb411e1bbab4ed2a62_0_native_,1638519144,1638519144,1,4.04e+18,4.04,4.04,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_970c43df216d48__r7fam00__inst00__synth_merge_src2,0xc5ee3698ee57a071457f404970d9c84f82ad36cc079bbfdb411e1bbab4ed2a62,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0xc5ee3698ee57a071457f404970d9c84f82ad36cc079bbfdb411e1bbab4ed2a62_0_native_,1638519144,1638519144,1,4.04e+18,4.04,4.04,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_970c43df216d48__r7fam00__inst00__synth_unmatched_src,0xc5ee3698ee57a071457f404970d9c84f82ad36cc079bbfdb411e1bbab4ed2a62,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0xc5ee3698ee57a071457f404970d9c84f82ad36cc079bbfdb411e1bbab4ed2a62_0_native_,1638519144,1638519144,1,8.08e+18,8.08,8.08,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_970c43df216d48__r7fam00__inst00__synth_noise_src_0,0xc5ee3698ee57a071457f404970d9c84f82ad36cc079bbfdb411e1bbab4ed2a62,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0xc5ee3698ee57a071457f404970d9c84f82ad36cc079bbfdb411e1bbab4ed2a62_0_native_,1638519144,1638519144,1,8.08e+18,8.08,8.08,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_970c43df216d48__r7fam00__inst00__synth_noise_src_1,0xc5ee3698ee57a071457f404970d9c84f82ad36cc079bbfdb411e1bbab4ed2a62,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0xc5ee3698ee57a071457f404970d9c84f82ad36cc079bbfdb411e1bbab4ed2a62_0_native_,1638519144,1638519144,1,8.08e+18,8.08,8.08,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_674d476cd6fe46__r7fam00__inst01__synth_split_src,0x00e70775dbf4d0a7a994ccb3528d26584e532683901bad02628b7a4f567553c0,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xb815d8541c0ab5270508df2c6f57a26a3e839236,0xb815d8541c0ab5270508df2c6f57a26a3e839236,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0x00e70775dbf4d0a7a994ccb3528d26584e532683901bad02628b7a4f567553c0_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1638961760,1638961760,1,21000000.0,21.0,21.0,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_674d476cd6fe46__r7fam00__inst01__synth_merge_src1,0x00e70775dbf4d0a7a994ccb3528d26584e532683901bad02628b7a4f567553c0,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xb815d8541c0ab5270508df2c6f57a26a3e839236,0xb815d8541c0ab5270508df2c6f57a26a3e839236,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0x00e70775dbf4d0a7a994ccb3528d26584e532683901bad02628b7a4f567553c0_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1638961760,1638961760,1,10500000.0,10.5,10.5,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_674d476cd6fe46__r7fam00__inst01__synth_merge_src2,0x00e70775dbf4d0a7a994ccb3528d26584e532683901bad02628b7a4f567553c0,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xb815d8541c0ab5270508df2c6f57a26a3e839236,0xb815d8541c0ab5270508df2c6f57a26a3e839236,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0x00e70775dbf4d0a7a994ccb3528d26584e532683901bad02628b7a4f567553c0_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1638961760,1638961760,1,10500000.0,10.5,10.5,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_674d476cd6fe46__r7fam00__inst01__synth_unmatched_src,0x00e70775dbf4d0a7a994ccb3528d26584e532683901bad02628b7a4f567553c0,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xb815d8541c0ab5270508df2c6f57a26a3e839236,0xb815d8541c0ab5270508df2c6f57a26a3e839236,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0x00e70775dbf4d0a7a994ccb3528d26584e532683901bad02628b7a4f567553c0_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1638961760,1638961760,1,21000000.0,21.0,21.0,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
