src_flow_id,dst_flow_id,src_amount_usd,dst_amount_usd,median_delay_sec,pattern_type,label_confidence,label_type,src_chain,dst_chain,bridge,src_token,dst_token,asset_group,label_source,support_tx_pair_count,matched_src_amount_usd,matched_dst_amount_usd,flow_mass_ratio_dst
eth_flow_0x03a4574fd9e6__r7fam00__inst00__synth_split_src,bnb_flow_0xd61603b9d61c__synth_split_a,225.393,56.34825,-234,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,56.34825,56.34825,
eth_flow_0x03a4574fd9e6__r7fam00__inst00__synth_split_src,bnb_flow_0xd61603b9d61c__synth_split_b,225.393,56.34825,-234,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,56.34825,56.34825,
eth_flow_0x03a4574fd9e6__r7fam00__inst00__synth_split_src,bnb_flow_0xd61603b9d61c__synth_split_c,225.393,56.34825,-234,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,56.34825,56.34825,
eth_flow_0x03a4574fd9e6__r7fam00__inst00__synth_split_src,bnb_flow_0xd61603b9d61c__synth_split_d,225.393,56.34825,-234,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,56.34825,56.34825,
eth_flow_0x03a4574fd9e6__r7fam00__inst00__synth_merge_src1,bnb_flow_0xd61603b9d61c__synth_merge_dst,112.6965,225.393,-234,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,112.6965,112.6965,
eth_flow_0x03a4574fd9e6__r7fam00__inst00__synth_merge_src2,bnb_flow_0xd61603b9d61c__synth_merge_dst,112.6965,225.393,-234,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,112.6965,112.6965,
eth_flow_0x03a4574fd9e6__r7fam00__inst00__synth_unmatched_src,bnb_flow_0xd61603b9d61c__synth_hidden_dst,225.393,0,-234,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_unmatched,,,0,0
eth_flow_0x03a4574fd9e6__r7fam00__inst00__synth_noise_src_0,bnb_flow_0xd61603b9d61c__synth_noise_dst_0,225.393,224.493,-174,one_to_one,0.2553,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0x03a4574fd9e6__r7fam00__inst00__synth_noise_src_1,bnb_flow_0xd61603b9d61c__synth_noise_dst_1,225.393,224.493,-114,one_to_one,0.2412,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0x7e0fc37efe6c__r7fam00__inst01__synth_split_src,bnb_flow_0xce86a56bf927__synth_split_a,128.443,64.2215,-259,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,64.2215,64.2215,
eth_flow_0x7e0fc37efe6c__r7fam00__inst01__synth_split_src,bnb_flow_0xce86a56bf927__synth_split_b,128.443,64.2215,-259,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,64.2215,64.2215,
eth_flow_0x7e0fc37efe6c__r7fam00__inst01__synth_merge_src1,bnb_flow_0xce86a56bf927__synth_merge_dst,64.2215,128.443,-259,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,64.2215,64.2215,
eth_flow_0x7e0fc37efe6c__r7fam00__inst01__synth_merge_src2,bnb_flow_0xce86a56bf927__synth_merge_dst,64.2215,128.443,-259,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,64.2215,64.2215,
eth_flow_0x7e0fc37efe6c__r7fam00__inst01__synth_unmatched_src,bnb_flow_0xce86a56bf927__synth_hidden_dst,128.443,0,-259,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_unmatched,,,0,0
eth_flow_0x7e0fc37efe6c__r7fam00__inst01__synth_noise_src_0,bnb_flow_0xce86a56bf927__synth_noise_dst_0,128.443,127.543,-199,one_to_one,0.229,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0x7e0fc37efe6c__r7fam00__inst01__synth_noise_src_1,bnb_flow_0xce86a56bf927__synth_noise_dst_1,128.443,127.543,-139,one_to_one,0.2269,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0xa477a487f611__r7fam01__inst00__synth_split_src,bnb_flow_0xd67b54875fa8__synth_split_a,216.8158206615729,108.40791033078645,83,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x818ec0a7fe18ff94269904fced6ae3dae6d6dc0b,0x634398cb81b76bfc75ebb434cf7c82036f9e7d78,HGET,semi_synthetic_split,1,108.40791033078645,108.40791033078645,
eth_flow_0xa477a487f611__r7fam01__inst00__synth_split_src,bnb_flow_0xd67b54875fa8__synth_split_b,216.8158206615729,108.40791033078645,83,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x818ec0a7fe18ff94269904fced6ae3dae6d6dc0b,0x634398cb81b76bfc75ebb434cf7c82036f9e7d78,HGET,semi_synthetic_split,1,108.40791033078645,108.40791033078645,
eth_flow_0xa477a487f611__r7fam01__inst00__synth_merge_src1,bnb_flow_0xd67b54875fa8__synth_merge_dst,108.40791033078645,216.8158206615729,83,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x818ec0a7fe18ff94269904fced6ae3dae6d6dc0b,0x634398cb81b76bfc75ebb434cf7c82036f9e7d78,HGET,semi_synthetic_merge,,108.40791033078645,108.40791033078645,
eth_flow_0xa477a487f611__r7fam01__inst00__synth_merge_src2,bnb_flow_0xd67b54875fa8__synth_merge_dst,108.40791033078645,216.8158206615729,83,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x818ec0a7fe18ff94269904fced6ae3dae6d6dc0b,0x634398cb81b76bfc75ebb434cf7c82036f9e7d78,HGET,semi_synthetic_merge,,108.40791033078645,108.40791033078645,
eth_flow_0xa477a487f611__r7fam01__inst00__synth_unmatched_src,bnb_flow_0xd67b54875fa8__synth_hidden_dst,216.8158206615729,0,83,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Multi,0x818ec0a7fe18ff94269904fced6ae3dae6d6dc0b,0x634398cb81b76bfc75ebb434cf7c82036f9e7d78,HGET,semi_synthetic_unmatched,,,0,0
eth_flow_0xa477a487f611__r7fam01__inst00__synth_noise_src_0,bnb_flow_0xd67b54875fa8__synth_noise_dst_0,216.8158206615729,216.59900484091133,143,one_to_one,0.2344,supervised_flow_pair,ETH,BNB,Multi,0x818ec0a7fe18ff94269904fced6ae3dae6d6dc0b,0x634398cb81b76bfc75ebb434cf7c82036f9e7d78,HGET,semi_synthetic_delay_noise,,,,
eth_flow_0xa477a487f611__r7fam01__inst00__synth_noise_src_1,bnb_flow_0xd67b54875fa8__synth_noise_dst_1,216.8158206615729,216.59900484091133,203,one_to_one,0.2591,supervised_flow_pair,ETH,BNB,Multi,0x818ec0a7fe18ff94269904fced6ae3dae6d6dc0b,0x634398cb81b76bfc75ebb434cf7c82036f9e7d78,HGET,semi_synthetic_delay_noise,,,,
eth_flow_0xe077c4e787b5__r7fam01__inst01__synth_split_src,bnb_flow_0x78a9474e329d__synth_split_a,105.0,52.5,23,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,52.5,52.5,
eth_flow_0xe077c4e787b5__r7fam01__inst01__synth_split_src,bnb_flow_0x78a9474e329d__synth_split_b,105.0,52.5,23,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,52.5,52.5,
eth_flow_0xe077c4e787b5__r7fam01__inst01__synth_merge_src1,bnb_flow_0x78a9474e329d__synth_merge_dst,52.5,105.0,23,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,52.5,52.5,
eth_flow_0xe077c4e787b5__r7fam01__inst01__synth_merge_src2,bnb_flow_0x78a9474e329d__synth_merge_dst,52.5,105.0,23,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,52.5,52.5,
eth_flow_0xe077c4e787b5__r7fam01__inst01__synth_unmatched_src,bnb_flow_0x78a9474e329d__synth_hidden_dst,105.0,0,23,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_unmatched,,,0,0
eth_flow_0xe077c4e787b5__r7fam01__inst01__synth_noise_src_0,bnb_flow_0x78a9474e329d__synth_noise_dst_0,105.0,104.1,83,one_to_one,0.2519,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0xe077c4e787b5__r7fam01__inst01__synth_noise_src_1,bnb_flow_0x78a9474e329d__synth_noise_dst_1,105.0,104.1,143,one_to_one,0.2381,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0xadd0935d8248__r7fam02__inst00__synth_split_src,bnb_flow_0x296d6c0a0df0__synth_split_a,1.8293536787337736,0.4573384196834434,120,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x922d641a426dcffaef11680e5358f34d97d112e1,0x94977c9888f3d2fafae290d33fab4a5a598ad764,HYVE,semi_synthetic_split,1,0.4573384196834434,0.4573384196834434,
eth_flow_0xadd0935d8248__r7fam02__inst00__synth_split_src,bnb_flow_0x296d6c0a0df0__synth_split_b,1.8293536787337736,0.4573384196834434,120,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x922d641a426dcffaef11680e5358f34d97d112e1,0x94977c9888f3d2fafae290d33fab4a5a598ad764,HYVE,semi_synthetic_split,1,0.4573384196834434,0.4573384196834434,
eth_flow_0xadd0935d8248__r7fam02__inst00__synth_split_src,bnb_flow_0x296d6c0a0df0__synth_split_c,1.8293536787337736,0.4573384196834434,120,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x922d641a426dcffaef11680e5358f34d97d112e1,0x94977c9888f3d2fafae290d33fab4a5a598ad764,HYVE,semi_synthetic_split,1,0.4573384196834434,0.4573384196834434,
eth_flow_0xadd0935d8248__r7fam02__inst00__synth_split_src,bnb_flow_0x296d6c0a0df0__synth_split_d,1.8293536787337736,0.4573384196834434,120,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x922d641a426dcffaef11680e5358f34d97d112e1,0x94977c9888f3d2fafae290d33fab4a5a598ad764,HYVE,semi_synthetic_split,1,0.4573384196834434,0.4573384196834434,
eth_flow_0xadd0935d8248__r7fam02__inst00__synth_merge_src1,bnb_flow_0x296d6c0a0df0__synth_merge_dst,0.9146768393668868,1.8293536787337736,120,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x922d641a426dcffaef11680e5358f34d97d112e1,0x94977c9888f3d2fafae290d33fab4a5a598ad764,HYVE,semi_synthetic_merge,,0.9146768393668868,0.9146768393668868,
eth_flow_0xadd0935d8248__r7fam02__inst00__synth_merge_src2,bnb_flow_0x296d6c0a0df0__synth_merge_dst,0.9146768393668868,1.8293536787337736,120,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x922d641a426dcffaef11680e5358f34d97d112e1,0x94977c9888f3d2fafae290d33fab4a5a598ad764,HYVE,semi_synthetic_merge,,0.9146768393668868,0.9146768393668868,
eth_flow_0xadd0935d8248__r7fam02__inst00__synth_unmatched_src,bnb_flow_0x296d6c0a0df0__synth_hidden_dst,1.8293536787337736,0,120,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Multi,0x922d641a426dcffaef11680e5358f34d97d112e1,0x94977c9888f3d2fafae290d33fab4a5a598ad764,HYVE,semi_synthetic_unmatched,,,0,0
eth_flow_0xadd0935d8248__r7fam02__inst00__synth_noise_src_0,bnb_flow_0x296d6c0a0df0__synth_noise_dst_0,1.8293536787337736,1.814281402783294,180,one_to_one,0.2275,supervised_flow_pair,ETH,BNB,Multi,0x922d641a426dcffaef11680e5358f34d97d112e1,0x94977c9888f3d2fafae290d33fab4a5a598ad764,HYVE,semi_synthetic_delay_noise,,,,
eth_flow_0xadd0935d8248__r7fam02__inst00__synth_noise_src_1,bnb_flow_0x296d6c0a0df0__synth_noise_dst_1,1.8293536787337736,1.814281402783294,240,one_to_one,0.2261,supervised_flow_pair,ETH,BNB,Multi,0x922d641a426dcffaef11680e5358f34d97d112e1,0x94977c9888f3d2fafae290d33fab4a5a598ad764,HYVE,semi_synthetic_delay_noise,,,,
