src_flow_id,dst_flow_id,src_amount_usd,dst_amount_usd,median_delay_sec,pattern_type,label_confidence,label_type,src_chain,dst_chain,bridge,src_token,dst_token,asset_group,label_source,support_tx_pair_count,matched_src_amount_usd,matched_dst_amount_usd,flow_mass_ratio_dst
eth_flow_0xb02a1b978a91__r7fam00__inst00__synth_split_src,bnb_flow_0x5f813b191cd0__synth_split_a,2.882705660392179,1.4413528301960894,184,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,0xe552fb52a4f19e44ef5a967632dbc320b0820639,Metis,semi_synthetic_split,1,1.4413528301960894,1.4413528301960894,
eth_flow_0xb02a1b978a91__r7fam00__inst00__synth_split_src,bnb_flow_0x5f813b191cd0__synth_split_b,2.882705660392179,1.4413528301960894,184,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,0xe552fb52a4f19e44ef5a967632dbc320b0820639,Metis,semi_synthetic_split,1,1.4413528301960894,1.4413528301960894,
eth_flow_0xb02a1b978a91__r7fam00__inst00__synth_merge_src1,bnb_flow_0x5f813b191cd0__synth_merge_dst,1.4413528301960894,2.882705660392179,184,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Poly,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,0xe552fb52a4f19e44ef5a967632dbc320b0820639,Metis,semi_synthetic_merge,,1.4413528301960894,1.4413528301960894,
eth_flow_0xb02a1b978a91__r7fam00__inst00__synth_merge_src2,bnb_flow_0x5f813b191cd0__synth_merge_dst,1.4413528301960894,2.882705660392179,184,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Poly,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,0xe552fb52a4f19e44ef5a967632dbc320b0820639,Metis,semi_synthetic_merge,,1.4413528301960894,1.4413528301960894,
eth_flow_0xb02a1b978a91__r7fam00__inst00__synth_unmatched_src,bnb_flow_0x5f813b191cd0__synth_hidden_dst,2.882705660392179,0,184,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Poly,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,0xe552fb52a4f19e44ef5a967632dbc320b0820639,Metis,semi_synthetic_unmatched,,,0,0
eth_flow_0xb02a1b978a91__r7fam00__inst00__synth_noise_src_0,bnb_flow_0x5f813b191cd0__synth_noise_dst_0,2.882705660392179,2.882705660392179,244,one_to_one,0.2258,supervised_flow_pair,ETH,BNB,Poly,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,0xe552fb52a4f19e44ef5a967632dbc320b0820639,Metis,semi_synthetic_delay_noise,,,,
eth_flow_0xb02a1b978a91__r7fam00__inst00__synth_noise_src_1,bnb_flow_0x5f813b191cd0__synth_noise_dst_1,2.882705660392179,2.882705660392179,304,one_to_one,0.2236,supervised_flow_pair,ETH,BNB,Poly,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,0xe552fb52a4f19e44ef5a967632dbc320b0820639,Metis,semi_synthetic_delay_noise,,,,
eth_flow_0xa0b1f3c1fb33__r7fam00__inst01__synth_split_src,bnb_flow_0x5afa61350fee__synth_split_a,0.8446125600206126,0.4223062800103063,175,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_split,1,0.4223062800103063,0.4223062800103063,
eth_flow_0xa0b1f3c1fb33__r7fam00__inst01__synth_split_src,bnb_flow_0x5afa61350fee__synth_split_b,0.8446125600206126,0.4223062800103063,175,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_split,1,0.4223062800103063,0.4223062800103063,
eth_flow_0xa0b1f3c1fb33__r7fam00__inst01__synth_merge_src1,bnb_flow_0x5afa61350fee__synth_merge_dst,0.4223062800103063,0.8446125600206126,175,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_merge,,0.4223062800103063,0.4223062800103063,
eth_flow_0xa0b1f3c1fb33__r7fam00__inst01__synth_merge_src2,bnb_flow_0x5afa61350fee__synth_merge_dst,0.4223062800103063,0.8446125600206126,175,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_merge,,0.4223062800103063,0.4223062800103063,
eth_flow_0xa0b1f3c1fb33__r7fam00__inst01__synth_unmatched_src,bnb_flow_0x5afa61350fee__synth_hidden_dst,0.8446125600206126,0,175,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_unmatched,,,0,0
eth_flow_0xa0b1f3c1fb33__r7fam00__inst01__synth_noise_src_0,bnb_flow_0x5afa61350fee__synth_noise_dst_0,0.8446125600206126,0.8446125600206126,235,one_to_one,0.2342,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_delay_noise,,,,
eth_flow_0xa0b1f3c1fb33__r7fam00__inst01__synth_noise_src_1,bnb_flow_0x5afa61350fee__synth_noise_dst_1,0.8446125600206126,0.8446125600206126,295,one_to_one,0.2214,supervised_flow_pair,ETH,BNB,Poly,0x5d285f735998f36631f678ff41fb56a10a4d0429,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,semi_synthetic_delay_noise,,,,
eth_flow_0x49b1a9f29016__r7fam01__inst00__synth_split_src,bnb_flow_0xc3e3c36bff0e__synth_split_a,2.94343630419971,0.7358590760499275,205,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0xee9801669c6138e84bd50deb500827b776777d28,0xee9801669c6138e84bd50deb500827b776777d28,O3,semi_synthetic_split,1,0.7358590760499275,0.7358590760499275,
eth_flow_0x49b1a9f29016__r7fam01__inst00__synth_split_src,bnb_flow_0xc3e3c36bff0e__synth_split_b,2.94343630419971,0.7358590760499275,205,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0xee9801669c6138e84bd50deb500827b776777d28,0xee9801669c6138e84bd50deb500827b776777d28,O3,semi_synthetic_split,1,0.7358590760499275,0.7358590760499275,
eth_flow_0x49b1a9f29016__r7fam01__inst00__synth_split_src,bnb_flow_0xc3e3c36bff0e__synth_split_c,2.94343630419971,0.7358590760499275,205,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0xee9801669c6138e84bd50deb500827b776777d28,0xee9801669c6138e84bd50deb500827b776777d28,O3,semi_synthetic_split,1,0.7358590760499275,0.7358590760499275,
eth_flow_0x49b1a9f29016__r7fam01__inst00__synth_split_src,bnb_flow_0xc3e3c36bff0e__synth_split_d,2.94343630419971,0.7358590760499275,205,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Poly,0xee9801669c6138e84bd50deb500827b776777d28,0xee9801669c6138e84bd50deb500827b776777d28,O3,semi_synthetic_split,1,0.7358590760499275,0.7358590760499275,
eth_flow_0x49b1a9f29016__r7fam01__inst00__synth_merge_src1,bnb_flow_0xc3e3c36bff0e__synth_merge_dst,1.471718152099855,2.94343630419971,205,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Poly,0xee9801669c6138e84bd50deb500827b776777d28,0xee9801669c6138e84bd50deb500827b776777d28,O3,semi_synthetic_merge,,1.471718152099855,1.471718152099855,
eth_flow_0x49b1a9f29016__r7fam01__inst00__synth_merge_src2,bnb_flow_0xc3e3c36bff0e__synth_merge_dst,1.471718152099855,2.94343630419971,205,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Poly,0xee9801669c6138e84bd50deb500827b776777d28,0xee9801669c6138e84bd50deb500827b776777d28,O3,semi_synthetic_merge,,1.471718152099855,1.471718152099855,
eth_flow_0x49b1a9f29016__r7fam01__inst00__synth_unmatched_src,bnb_flow_0xc3e3c36bff0e__synth_hidden_dst,2.94343630419971,0,205,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Poly,0xee9801669c6138e84bd50deb500827b776777d28,0xee9801669c6138e84bd50deb500827b776777d28,O3,semi_synthetic_unmatched,,,0,0
eth_flow_0x49b1a9f29016__r7fam01__inst00__synth_noise_src_0,bnb_flow_0xc3e3c36bff0e__synth_noise_dst_0,2.94343630419971,2.94343630419971,265,one_to_one,0.2367,supervised_flow_pair,ETH,BNB,Poly,0xee9801669c6138e84bd50deb500827b776777d28,0xee9801669c6138e84bd50deb500827b776777d28,O3,semi_synthetic_delay_noise,,,,
eth_flow_0x49b1a9f29016__r7fam01__inst00__synth_noise_src_1,bnb_flow_0xc3e3c36bff0e__synth_noise_dst_1,2.94343630419971,2.94343630419971,325,one_to_one,0.2208,supervised_flow_pair,ETH,BNB,Poly,0xee9801669c6138e84bd50deb500827b776777d28,0xee9801669c6138e84bd50deb500827b776777d28,O3,semi_synthetic_delay_noise,,,,
