chain,bridge,flow_id,tx_hashes,address_set,primary_address,token_contracts,token_symbols,asset_group,route_id,start_time,end_time,tx_count,raw_amount_sum,human_amount_sum,usd_amount_sum,aml_score_mean,aml_score_max,evidence_quality_mean,flow_construction_rule
ETH,Poly,eth_flow_0x6597572f17e2__r7fam00__inst00__synth_split_src,0x6597572f17e2eb2ff071ea0df8e0fd35b4bdfa56b5cffec3de80c2ba526fa23f,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0xf29f568f971c043df7079a3121e9de616b8998a3,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x6597572f17e2eb2ff071ea0df8e0fd35b4bdfa56b5cffec3de80c2ba526fa23f_MIX,1653041002,1653041002,1,7.995e+23,799500.0,1.2993031617223123,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x6597572f17e2__r7fam00__inst00__synth_merge_src1,0x6597572f17e2eb2ff071ea0df8e0fd35b4bdfa56b5cffec3de80c2ba526fa23f,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0xf29f568f971c043df7079a3121e9de616b8998a3,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x6597572f17e2eb2ff071ea0df8e0fd35b4bdfa56b5cffec3de80c2ba526fa23f_MIX,1653041002,1653041002,1,3.9975e+23,399750.0,0.6496515808611562,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x6597572f17e2__r7fam00__inst00__synth_merge_src2,0x6597572f17e2eb2ff071ea0df8e0fd35b4bdfa56b5cffec3de80c2ba526fa23f,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0xf29f568f971c043df7079a3121e9de616b8998a3,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x6597572f17e2eb2ff071ea0df8e0fd35b4bdfa56b5cffec3de80c2ba526fa23f_MIX,1653041002,1653041002,1,3.9975e+23,399750.0,0.6496515808611562,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x6597572f17e2__r7fam00__inst00__synth_unmatched_src,0x6597572f17e2eb2ff071ea0df8e0fd35b4bdfa56b5cffec3de80c2ba526fa23f,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0xf29f568f971c043df7079a3121e9de616b8998a3,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x6597572f17e2eb2ff071ea0df8e0fd35b4bdfa56b5cffec3de80c2ba526fa23f_MIX,1653041002,1653041002,1,7.995e+23,799500.0,1.2993031617223123,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x6597572f17e2__r7fam00__inst00__synth_noise_src_0,0x6597572f17e2eb2ff071ea0df8e0fd35b4bdfa56b5cffec3de80c2ba526fa23f,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0xf29f568f971c043df7079a3121e9de616b8998a3,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x6597572f17e2eb2ff071ea0df8e0fd35b4bdfa56b5cffec3de80c2ba526fa23f_MIX,1653041002,1653041002,1,7.995e+23,799500.0,1.2993031617223123,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x6597572f17e2__r7fam00__inst00__synth_noise_src_1,0x6597572f17e2eb2ff071ea0df8e0fd35b4bdfa56b5cffec3de80c2ba526fa23f,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0xf29f568f971c043df7079a3121e9de616b8998a3,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x6597572f17e2eb2ff071ea0df8e0fd35b4bdfa56b5cffec3de80c2ba526fa23f_MIX,1653041002,1653041002,1,7.995e+23,799500.0,1.2993031617223123,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x4c025166d850__r7fam00__inst01__synth_split_src,0x4c025166d85012a830e4e3e9c004af20001af19646eeeb33bc8252480d0564c8,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x4c025166d85012a830e4e3e9c004af20001af19646eeeb33bc8252480d0564c8_MIX,1659773650,1659773650,1,1e+24,1000000.0,1.6251446675701215,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x4c025166d850__r7fam00__inst01__synth_merge_src1,0x4c025166d85012a830e4e3e9c004af20001af19646eeeb33bc8252480d0564c8,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x4c025166d85012a830e4e3e9c004af20001af19646eeeb33bc8252480d0564c8_MIX,1659773650,1659773650,1,5e+23,500000.0,0.8125723337850608,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x4c025166d850__r7fam00__inst01__synth_merge_src2,0x4c025166d85012a830e4e3e9c004af20001af19646eeeb33bc8252480d0564c8,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x4c025166d85012a830e4e3e9c004af20001af19646eeeb33bc8252480d0564c8_MIX,1659773650,1659773650,1,5e+23,500000.0,0.8125723337850608,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x4c025166d850__r7fam00__inst01__synth_unmatched_src,0x4c025166d85012a830e4e3e9c004af20001af19646eeeb33bc8252480d0564c8,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x4c025166d85012a830e4e3e9c004af20001af19646eeeb33bc8252480d0564c8_MIX,1659773650,1659773650,1,1e+24,1000000.0,1.6251446675701215,16.279070,16.279070,0.800000,bridge_deposit_flow
