src_flow_id,dst_flow_id,src_amount_usd,dst_amount_usd,median_delay_sec,pattern_type,label_confidence,label_type,src_chain,dst_chain,bridge,src_token,dst_token,asset_group,label_source,support_tx_pair_count,matched_src_amount_usd,matched_dst_amount_usd,flow_mass_ratio_dst
eth_flow_0x83149eef7d18__r7fam00__inst00__synth_split_src,bnb_flow_0xf560a16625af__synth_split_a,249.0,124.5,-458,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,124.5,124.5,
eth_flow_0x83149eef7d18__r7fam00__inst00__synth_split_src,bnb_flow_0xf560a16625af__synth_split_b,249.0,124.5,-458,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,124.5,124.5,
eth_flow_0x83149eef7d18__r7fam00__inst00__synth_merge_src1,bnb_flow_0xf560a16625af__synth_merge_dst,124.5,249.0,-458,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,124.5,124.5,
eth_flow_0x83149eef7d18__r7fam00__inst00__synth_merge_src2,bnb_flow_0xf560a16625af__synth_merge_dst,124.5,249.0,-458,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,124.5,124.5,
eth_flow_0x83149eef7d18__r7fam00__inst00__synth_unmatched_src,bnb_flow_0xf560a16625af__synth_hidden_dst,249.0,0,-458,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_unmatched,,,0,0
eth_flow_0x83149eef7d18__r7fam00__inst00__synth_noise_src_0,bnb_flow_0xf560a16625af__synth_noise_dst_0,249.0,248.1,-398,one_to_one,0.2461,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0x83149eef7d18__r7fam00__inst00__synth_noise_src_1,bnb_flow_0xf560a16625af__synth_noise_dst_1,249.0,248.1,-338,one_to_one,0.251,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0xb512b00f10f2__r7fam00__inst01__synth_split_src,bnb_flow_0xb931c0aae195__synth_split_a,50.0,16.666666666666668,-194,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,16.666666666666668,16.666666666666668,
eth_flow_0xb512b00f10f2__r7fam00__inst01__synth_split_src,bnb_flow_0xb931c0aae195__synth_split_b,50.0,16.666666666666668,-194,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,16.666666666666668,16.666666666666668,
eth_flow_0xb512b00f10f2__r7fam00__inst01__synth_split_src,bnb_flow_0xb931c0aae195__synth_split_c,50.0,16.666666666666668,-194,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,16.666666666666668,16.666666666666668,
