chain,flow_id,tx_hashes,address_set,primary_address,token_contracts,token_symbols,asset_group,route_id,start_time,end_time,tx_count,raw_amount_sum,human_amount_sum,usd_amount_sum,aml_score_mean,aml_score_max,evidence_quality_mean,flow_construction_rule,bridge
BNB,bnb_flow_d754785b94674c__synth_split_a,0x41a144e98210d8b054c2d020c6e93fa3449d8fde557462edc52ebb9210e81a79,0x26f41bd7925e343a5c1a058e36d1295e80e931bd|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0x26f41bd7925e343a5c1a058e36d1295e80e931bd,0x55d398326f99059ff775485246999027b3197955,USDT,stable:USDT,0x41a144e98210d8b054c2d020c6e93fa3449d8fde557462edc52ebb9210e81a79_None_USDT_0x55d398326f99059ff775485246999027b3197955,1639394884,1639394884,1,1.9136274597705134e+19,19.136274597705135,19.136274597705135,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_d754785b94674c__synth_split_b,0x41a144e98210d8b054c2d020c6e93fa3449d8fde557462edc52ebb9210e81a79,0x26f41bd7925e343a5c1a058e36d1295e80e931bd|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0x26f41bd7925e343a5c1a058e36d1295e80e931bd,0x55d398326f99059ff775485246999027b3197955,USDT,stable:USDT,0x41a144e98210d8b054c2d020c6e93fa3449d8fde557462edc52ebb9210e81a79_None_USDT_0x55d398326f99059ff775485246999027b3197955,1639394884,1639394884,1,1.9136274597705134e+19,19.136274597705135,19.136274597705135,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_d754785b94674c__synth_split_c,0x41a144e98210d8b054c2d020c6e93fa3449d8fde557462edc52ebb9210e81a79,0x26f41bd7925e343a5c1a058e36d1295e80e931bd|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0x26f41bd7925e343a5c1a058e36d1295e80e931bd,0x55d398326f99059ff775485246999027b3197955,USDT,stable:USDT,0x41a144e98210d8b054c2d020c6e93fa3449d8fde557462edc52ebb9210e81a79_None_USDT_0x55d398326f99059ff775485246999027b3197955,1639394884,1639394884,1,1.9136274597705134e+19,19.136274597705135,19.136274597705135,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_d754785b94674c__synth_split_d,0x41a144e98210d8b054c2d020c6e93fa3449d8fde557462edc52ebb9210e81a79,0x26f41bd7925e343a5c1a058e36d1295e80e931bd|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0x26f41bd7925e343a5c1a058e36d1295e80e931bd,0x55d398326f99059ff775485246999027b3197955,USDT,stable:USDT,0x41a144e98210d8b054c2d020c6e93fa3449d8fde557462edc52ebb9210e81a79_None_USDT_0x55d398326f99059ff775485246999027b3197955,1639394884,1639394884,1,1.9136274597705134e+19,19.136274597705135,19.136274597705135,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_d754785b94674c__synth_split_e,0x41a144e98210d8b054c2d020c6e93fa3449d8fde557462edc52ebb9210e81a79,0x26f41bd7925e343a5c1a058e36d1295e80e931bd|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0x26f41bd7925e343a5c1a058e36d1295e80e931bd,0x55d398326f99059ff775485246999027b3197955,USDT,stable:USDT,0x41a144e98210d8b054c2d020c6e93fa3449d8fde557462edc52ebb9210e81a79_None_USDT_0x55d398326f99059ff775485246999027b3197955,1639394884,1639394884,1,1.9136274597705134e+19,19.136274597705135,19.136274597705135,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_d754785b94674c__synth_split_f,0x41a144e98210d8b054c2d020c6e93fa3449d8fde557462edc52ebb9210e81a79,0x26f41bd7925e343a5c1a058e36d1295e80e931bd|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0x26f41bd7925e343a5c1a058e36d1295e80e931bd,0x55d398326f99059ff775485246999027b3197955,USDT,stable:USDT,0x41a144e98210d8b054c2d020c6e93fa3449d8fde557462edc52ebb9210e81a79_None_USDT_0x55d398326f99059ff775485246999027b3197955,1639394884,1639394884,1,1.9136274597705134e+19,19.136274597705135,19.136274597705135,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_d754785b94674c__synth_split_g,0x41a144e98210d8b054c2d020c6e93fa3449d8fde557462edc52ebb9210e81a79,0x26f41bd7925e343a5c1a058e36d1295e80e931bd|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0x26f41bd7925e343a5c1a058e36d1295e80e931bd,0x55d398326f99059ff775485246999027b3197955,USDT,stable:USDT,0x41a144e98210d8b054c2d020c6e93fa3449d8fde557462edc52ebb9210e81a79_None_USDT_0x55d398326f99059ff775485246999027b3197955,1639394884,1639394884,1,1.9136274597705134e+19,19.136274597705135,19.136274597705135,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_d754785b94674c__synth_split_h,0x41a144e98210d8b054c2d020c6e93fa3449d8fde557462edc52ebb9210e81a79,0x26f41bd7925e343a5c1a058e36d1295e80e931bd|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0x26f41bd7925e343a5c1a058e36d1295e80e931bd,0x55d398326f99059ff775485246999027b3197955,USDT,stable:USDT,0x41a144e98210d8b054c2d020c6e93fa3449d8fde557462edc52ebb9210e81a79_None_USDT_0x55d398326f99059ff775485246999027b3197955,1639394884,1639394884,1,1.9136274597705134e+19,19.136274597705135,19.136274597705135,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_d754785b94674c__synth_merge_dst,0x41a144e98210d8b054c2d020c6e93fa3449d8fde557462edc52ebb9210e81a79,0x26f41bd7925e343a5c1a058e36d1295e80e931bd|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0x26f41bd7925e343a5c1a058e36d1295e80e931bd,0x55d398326f99059ff775485246999027b3197955,USDT,stable:USDT,0x41a144e98210d8b054c2d020c6e93fa3449d8fde557462edc52ebb9210e81a79_None_USDT_0x55d398326f99059ff775485246999027b3197955,1639394884,1639394884,1,1.5309019678164107e+20,153.09019678164108,153.09019678164108,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
BNB,bnb_flow_d754785b94674c__synth_hidden_dst,0x41a144e98210d8b054c2d020c6e93fa3449d8fde557462edc52ebb9210e81a79,0x26f41bd7925e343a5c1a058e36d1295e80e931bd|0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,0x26f41bd7925e343a5c1a058e36d1295e80e931bd,0x55d398326f99059ff775485246999027b3197955,USDT,stable:USDT,0x41a144e98210d8b054c2d020c6e93fa3449d8fde557462edc52ebb9210e81a79_None_USDT_0x55d398326f99059ff775485246999027b3197955,1639394884,1639394884,1,1.5309019678164107e+20,153.09019678164108,153.09019678164108,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
