chain,flow_id,tx_hashes,address_set,primary_address,token_contracts,token_symbols,asset_group,route_id,start_time,end_time,tx_count,raw_amount_sum,human_amount_sum,usd_amount_sum,aml_score_mean,aml_score_max,evidence_quality_mean,flow_construction_rule,bridge
ETH,eth_flow_01e48705606942__r7fam00__inst00__synth_split_src,0xcafff3a4591ef5588f5400128731d3b0fff888b66b28f192e9250b03c9329e92,0x26f41bd7925e343a5c1a058e36d1295e80e931bd|0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,0x26f41bd7925e343a5c1a058e36d1295e80e931bd,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0xcafff3a4591ef5588f5400128731d3b0fff888b66b28f192e9250b03c9329e92_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1639394722,1639394722,1,153506980.0,153.50698,153.50698,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_01e48705606942__r7fam00__inst00__synth_merge_src1,0xcafff3a4591ef5588f5400128731d3b0fff888b66b28f192e9250b03c9329e92,0x26f41bd7925e343a5c1a058e36d1295e80e931bd|0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,0x26f41bd7925e343a5c1a058e36d1295e80e931bd,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0xcafff3a4591ef5588f5400128731d3b0fff888b66b28f192e9250b03c9329e92_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1639394722,1639394722,1,76753490.0,76.75349,76.75349,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_01e48705606942__r7fam00__inst00__synth_merge_src2,0xcafff3a4591ef5588f5400128731d3b0fff888b66b28f192e9250b03c9329e92,0x26f41bd7925e343a5c1a058e36d1295e80e931bd|0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,0x26f41bd7925e343a5c1a058e36d1295e80e931bd,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0xcafff3a4591ef5588f5400128731d3b0fff888b66b28f192e9250b03c9329e92_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1639394722,1639394722,1,76753490.0,76.75349,76.75349,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_01e48705606942__r7fam00__inst00__synth_unmatched_src,0xcafff3a4591ef5588f5400128731d3b0fff888b66b28f192e9250b03c9329e92,0x26f41bd7925e343a5c1a058e36d1295e80e931bd|0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,0x26f41bd7925e343a5c1a058e36d1295e80e931bd,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0xcafff3a4591ef5588f5400128731d3b0fff888b66b28f192e9250b03c9329e92_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1639394722,1639394722,1,153506980.0,153.50698,153.50698,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_01e48705606942__r7fam00__inst00__synth_noise_src_0,0xcafff3a4591ef5588f5400128731d3b0fff888b66b28f192e9250b03c9329e92,0x26f41bd7925e343a5c1a058e36d1295e80e931bd|0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,0x26f41bd7925e343a5c1a058e36d1295e80e931bd,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0xcafff3a4591ef5588f5400128731d3b0fff888b66b28f192e9250b03c9329e92_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1639394722,1639394722,1,153506980.0,153.50698,153.50698,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_01e48705606942__r7fam00__inst00__synth_noise_src_1,0xcafff3a4591ef5588f5400128731d3b0fff888b66b28f192e9250b03c9329e92,0x26f41bd7925e343a5c1a058e36d1295e80e931bd|0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,0x26f41bd7925e343a5c1a058e36d1295e80e931bd,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,stable:USDT,0xcafff3a4591ef5588f5400128731d3b0fff888b66b28f192e9250b03c9329e92_None_USDT_0xdac17f958d2ee523a2206206994597c13d831ec7,1639394722,1639394722,1,153506980.0,153.50698,153.50698,0.000000,0.000000,0.800000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_db6bf960b0b342__r7fam00__inst01__synth_split_src,0x72c52549e7e285fa697389974951783159fdf99ec27850cbb2d434cf23a18180,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x72c52549e7e285fa697389974951783159fdf99ec27850cbb2d434cf23a18180_0_native_,1639060601,1639060601,1,1e+17,0.1,0.1,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_db6bf960b0b342__r7fam00__inst01__synth_merge_src1,0x72c52549e7e285fa697389974951783159fdf99ec27850cbb2d434cf23a18180,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x72c52549e7e285fa697389974951783159fdf99ec27850cbb2d434cf23a18180_0_native_,1639060601,1639060601,1,5e+16,0.05,0.05,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_db6bf960b0b342__r7fam00__inst01__synth_merge_src2,0x72c52549e7e285fa697389974951783159fdf99ec27850cbb2d434cf23a18180,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x72c52549e7e285fa697389974951783159fdf99ec27850cbb2d434cf23a18180_0_native_,1639060601,1639060601,1,5e+16,0.05,0.05,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_db6bf960b0b342__r7fam00__inst01__synth_unmatched_src,0x72c52549e7e285fa697389974951783159fdf99ec27850cbb2d434cf23a18180,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x72c52549e7e285fa697389974951783159fdf99ec27850cbb2d434cf23a18180_0_native_,1639060601,1639060601,1,1e+17,0.1,0.1,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_db6bf960b0b342__r7fam00__inst01__synth_noise_src_0,0x72c52549e7e285fa697389974951783159fdf99ec27850cbb2d434cf23a18180,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x72c52549e7e285fa697389974951783159fdf99ec27850cbb2d434cf23a18180_0_native_,1639060601,1639060601,1,1e+17,0.1,0.1,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_db6bf960b0b342__r7fam00__inst01__synth_noise_src_1,0x72c52549e7e285fa697389974951783159fdf99ec27850cbb2d434cf23a18180,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820,,NATIVE,token:NATIVE,0x72c52549e7e285fa697389974951783159fdf99ec27850cbb2d434cf23a18180_0_native_,1639060601,1639060601,1,1e+17,0.1,0.1,0.000000,0.000000,0.775000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_f1201dbd944840__r7fam01__inst00__synth_split_src,0x6c4775a422a8e58cf3aa7f86e418be20f55a55df20bf71742c50acd7a4923578,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x9d71d61c92fa950b005f31151a8601f563f86f99,0x9d71d61c92fa950b005f31151a8601f563f86f99,0x4fabb145d64652a948d72533023f6e7a623c7c53,BUSD,stable:BUSD,0x6c4775a422a8e58cf3aa7f86e418be20f55a55df20bf71742c50acd7a4923578_None_BUSD_0x4fabb145d64652a948d72533023f6e7a623c7c53,1641192048,1641192048,1,5.697976087e+19,56.97976087,56.97976087,11.627907,11.627907,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_f1201dbd944840__r7fam01__inst00__synth_merge_src1,0x6c4775a422a8e58cf3aa7f86e418be20f55a55df20bf71742c50acd7a4923578,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x9d71d61c92fa950b005f31151a8601f563f86f99,0x9d71d61c92fa950b005f31151a8601f563f86f99,0x4fabb145d64652a948d72533023f6e7a623c7c53,BUSD,stable:BUSD,0x6c4775a422a8e58cf3aa7f86e418be20f55a55df20bf71742c50acd7a4923578_None_BUSD_0x4fabb145d64652a948d72533023f6e7a623c7c53,1641192048,1641192048,1,2.8489880435e+19,28.489880435,28.489880435,11.627907,11.627907,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
ETH,eth_flow_f1201dbd944840__r7fam01__inst00__synth_merge_src2,0x6c4775a422a8e58cf3aa7f86e418be20f55a55df20bf71742c50acd7a4923578,0x5427fefa711eff984124bfbb1ab6fbf5e3da1820|0x9d71d61c92fa950b005f31151a8601f563f86f99,0x9d71d61c92fa950b005f31151a8601f563f86f99,0x4fabb145d64652a948d72533023f6e7a623c7c53,BUSD,stable:BUSD,0x6c4775a422a8e58cf3aa7f86e418be20f55a55df20bf71742c50acd7a4923578_None_BUSD_0x4fabb145d64652a948d72533023f6e7a623c7c53,1641192048,1641192048,1,2.8489880435e+19,28.489880435,28.489880435,11.627907,11.627907,0.750000,tx_agg_rolling_1800s_same_asset_group_or_route,Celer
