chain,bridge,flow_id,tx_hashes,address_set,primary_address,token_contracts,token_symbols,asset_group,route_id,start_time,end_time,tx_count,raw_amount_sum,human_amount_sum,usd_amount_sum,aml_score_mean,aml_score_max,evidence_quality_mean,flow_construction_rule,bridge_contract_hit
BNB,Poly,bnb_flow_0xa8f59a1e229e__synth_split_a,0xa8f59a1e229ec04177a424225a433edf6f9e53794e74bee6fd41e0fc2c27ebf2,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x398f7827dccbefe6990478876bbf3612d93baf05|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,MIX,0xa8f59a1e229ec04177a424225a433edf6f9e53794e74bee6fd41e0fc2c27ebf2_MIX,1659847017,1659847017,1,4.9864069773693e+23,498640.69773693,0.8103632709606166,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0xa8f59a1e229e__synth_split_b,0xa8f59a1e229ec04177a424225a433edf6f9e53794e74bee6fd41e0fc2c27ebf2,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x398f7827dccbefe6990478876bbf3612d93baf05|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,MIX,0xa8f59a1e229ec04177a424225a433edf6f9e53794e74bee6fd41e0fc2c27ebf2_MIX,1659847017,1659847017,1,4.9864069773693e+23,498640.69773693,0.8103632709606166,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0xa8f59a1e229e__synth_merge_dst,0xa8f59a1e229ec04177a424225a433edf6f9e53794e74bee6fd41e0fc2c27ebf2,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x398f7827dccbefe6990478876bbf3612d93baf05|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,MIX,0xa8f59a1e229ec04177a424225a433edf6f9e53794e74bee6fd41e0fc2c27ebf2_MIX,1659847017,1659847017,1,9.9728139547386e+23,997281.39547386,1.620726541921233,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0xa8f59a1e229e__synth_hidden_dst,0xa8f59a1e229ec04177a424225a433edf6f9e53794e74bee6fd41e0fc2c27ebf2,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x398f7827dccbefe6990478876bbf3612d93baf05|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,MIX,0xa8f59a1e229ec04177a424225a433edf6f9e53794e74bee6fd41e0fc2c27ebf2_MIX,1659847017,1659847017,1,9.9728139547386e+23,997281.39547386,1.620726541921233,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0xa8f59a1e229e__synth_noise_dst_0,0xa8f59a1e229ec04177a424225a433edf6f9e53794e74bee6fd41e0fc2c27ebf2,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x398f7827dccbefe6990478876bbf3612d93baf05|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,MIX,0xa8f59a1e229ec04177a424225a433edf6f9e53794e74bee6fd41e0fc2c27ebf2_MIX,1659847077,1659847077,1,9.9728139547386e+23,997281.39547386,1.620726541921233,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0xa8f59a1e229e__synth_noise_dst_1,0xa8f59a1e229ec04177a424225a433edf6f9e53794e74bee6fd41e0fc2c27ebf2,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x398f7827dccbefe6990478876bbf3612d93baf05|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,MIX,0xa8f59a1e229ec04177a424225a433edf6f9e53794e74bee6fd41e0fc2c27ebf2_MIX,1659847137,1659847137,1,9.9728139547386e+23,997281.39547386,1.620726541921233,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0x576b5cd7c26b__synth_split_a,0x576b5cd7c26bdafcbb5f1fce11ba07d9e7921d959e0c19ea75f327e0cde78e32,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x398f7827dccbefe6990478876bbf3612d93baf05|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,MIX,0x576b5cd7c26bdafcbb5f1fce11ba07d9e7921d959e0c19ea75f327e0cde78e32_MIX,1658273210,1658273210,1,3.331666666666666e+23,333166.6666666666,0.5414440317454454,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0x576b5cd7c26b__synth_split_b,0x576b5cd7c26bdafcbb5f1fce11ba07d9e7921d959e0c19ea75f327e0cde78e32,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x398f7827dccbefe6990478876bbf3612d93baf05|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,MIX,0x576b5cd7c26bdafcbb5f1fce11ba07d9e7921d959e0c19ea75f327e0cde78e32_MIX,1658273210,1658273210,1,3.331666666666666e+23,333166.6666666666,0.5414440317454454,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0x576b5cd7c26b__synth_split_c,0x576b5cd7c26bdafcbb5f1fce11ba07d9e7921d959e0c19ea75f327e0cde78e32,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x398f7827dccbefe6990478876bbf3612d93baf05|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,MIX,0x576b5cd7c26bdafcbb5f1fce11ba07d9e7921d959e0c19ea75f327e0cde78e32_MIX,1658273210,1658273210,1,3.331666666666666e+23,333166.6666666666,0.5414440317454454,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0x576b5cd7c26b__synth_merge_dst,0x576b5cd7c26bdafcbb5f1fce11ba07d9e7921d959e0c19ea75f327e0cde78e32,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x398f7827dccbefe6990478876bbf3612d93baf05|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x398f7827dccbefe6990478876bbf3612d93baf05,MIX,MIX,0x576b5cd7c26bdafcbb5f1fce11ba07d9e7921d959e0c19ea75f327e0cde78e32_MIX,1658273210,1658273210,1,9.995e+23,999500.0,1.6243320952363365,0,0,0.825000,bridge_dst_event_flow,True
