src_flow_id,dst_flow_id,src_amount_usd,dst_amount_usd,median_delay_sec,pattern_type,label_confidence,label_type,bridge,label_source,support_tx_pair_count,matched_src_amount_usd,matched_dst_amount_usd,flow_mass_ratio_dst
eth_flow_e55ad3097ab24c__r7fam00__inst00__synth_split_src,bnb_flow_1b7a896c644944__synth_split_a,0.2,0.06666666666666667,162.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.06666666666666667,0.06666666666666667,
eth_flow_e55ad3097ab24c__r7fam00__inst00__synth_split_src,bnb_flow_1b7a896c644944__synth_split_b,0.2,0.06666666666666667,162.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.06666666666666667,0.06666666666666667,
eth_flow_e55ad3097ab24c__r7fam00__inst00__synth_split_src,bnb_flow_1b7a896c644944__synth_split_c,0.2,0.06666666666666667,162.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,0.06666666666666667,0.06666666666666667,
eth_flow_e55ad3097ab24c__r7fam00__inst00__synth_merge_src1,bnb_flow_1b7a896c644944__synth_merge_dst,0.1,0.2,162.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.1,0.1,
eth_flow_e55ad3097ab24c__r7fam00__inst00__synth_merge_src2,bnb_flow_1b7a896c644944__synth_merge_dst,0.1,0.2,162.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,0.1,0.1,
eth_flow_e55ad3097ab24c__r7fam00__inst00__synth_unmatched_src,bnb_flow_1b7a896c644944__synth_hidden_dst,0.2,0,162.0,one_to_one,0.2,supervised_flow_pair,Celer,semi_synthetic_unmatched,,,0,0
eth_flow_e55ad3097ab24c__r7fam00__inst00__synth_noise_src_0,bnb_flow_1b7a896c644944__synth_noise_dst_0,0.2,0.100589467703455,222,one_to_one,0.2411,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_e55ad3097ab24c__r7fam00__inst00__synth_noise_src_1,bnb_flow_1b7a896c644944__synth_noise_dst_1,0.2,0.100589467703455,282,one_to_one,0.22,supervised_flow_pair,Celer,semi_synthetic_delay_noise,,,,
eth_flow_85606d8cc2ad4d__r7fam00__inst01__synth_split_src,bnb_flow_49cd22d45e7c4e__synth_split_a,30.0,15.0,142.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,15.0,15.0,
eth_flow_85606d8cc2ad4d__r7fam00__inst01__synth_split_src,bnb_flow_49cd22d45e7c4e__synth_split_b,30.0,15.0,142.0,one_to_many,0.95,supervised_flow_pair,Celer,semi_synthetic_split,1,15.0,15.0,
eth_flow_85606d8cc2ad4d__r7fam00__inst01__synth_merge_src1,bnb_flow_49cd22d45e7c4e__synth_merge_dst,15.0,30.0,142.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,15.0,15.0,
eth_flow_85606d8cc2ad4d__r7fam00__inst01__synth_merge_src2,bnb_flow_49cd22d45e7c4e__synth_merge_dst,15.0,30.0,142.0,many_to_one,1.0,supervised_flow_pair,Celer,semi_synthetic_merge,,15.0,15.0,
