chain,bridge,flow_id,tx_hashes,address_set,primary_address,token_contracts,token_symbols,asset_group,route_id,start_time,end_time,tx_count,raw_amount_sum,human_amount_sum,usd_amount_sum,aml_score_mean,aml_score_max,evidence_quality_mean,flow_construction_rule
ETH,Poly,eth_flow_0x065f9ccbd667__r7fam00__inst00__synth_split_src,0x065f9ccbd667ca9574413794f2840c37824d3bf3e41af9236c52d4aca24d0e0e,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x065f9ccbd667ca9574413794f2840c37824d3bf3e41af9236c52d4aca24d0e0e_MIX,1659864075,1659864075,1,8.183815043e+23,818381.5042999999,1.3299883377511594,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x065f9ccbd667__r7fam00__inst00__synth_merge_src1,0x065f9ccbd667ca9574413794f2840c37824d3bf3e41af9236c52d4aca24d0e0e,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x065f9ccbd667ca9574413794f2840c37824d3bf3e41af9236c52d4aca24d0e0e_MIX,1659864075,1659864075,1,4.0919075215e+23,409190.75214999996,0.6649941688755797,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x065f9ccbd667__r7fam00__inst00__synth_merge_src2,0x065f9ccbd667ca9574413794f2840c37824d3bf3e41af9236c52d4aca24d0e0e,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x065f9ccbd667ca9574413794f2840c37824d3bf3e41af9236c52d4aca24d0e0e_MIX,1659864075,1659864075,1,4.0919075215e+23,409190.75214999996,0.6649941688755797,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x065f9ccbd667__r7fam00__inst00__synth_unmatched_src,0x065f9ccbd667ca9574413794f2840c37824d3bf3e41af9236c52d4aca24d0e0e,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x065f9ccbd667ca9574413794f2840c37824d3bf3e41af9236c52d4aca24d0e0e_MIX,1659864075,1659864075,1,8.183815043e+23,818381.5042999999,1.3299883377511594,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x065f9ccbd667__r7fam00__inst00__synth_noise_src_0,0x065f9ccbd667ca9574413794f2840c37824d3bf3e41af9236c52d4aca24d0e0e,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x065f9ccbd667ca9574413794f2840c37824d3bf3e41af9236c52d4aca24d0e0e_MIX,1659864075,1659864075,1,8.183815043e+23,818381.5042999999,1.3299883377511594,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0x065f9ccbd667__r7fam00__inst00__synth_noise_src_1,0x065f9ccbd667ca9574413794f2840c37824d3bf3e41af9236c52d4aca24d0e0e,0x5d285f735998f36631f678ff41fb56a10a4d0429|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0xcfc387b2d9bb52200d942752f44a41d658ee82de,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x5d285f735998f36631f678ff41fb56a10a4d0429,MIX,MIX,0x065f9ccbd667ca9574413794f2840c37824d3bf3e41af9236c52d4aca24d0e0e_MIX,1659864075,1659864075,1,8.183815043e+23,818381.5042999999,1.3299883377511594,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0xb3107f19c001__r7fam00__inst01__synth_split_src,0xb3107f19c00191b7214e4c662017354b78962bf7c551d4ff7fb6ba26e906beee,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0x8594d8e9483473626908648a5539d9d65ca2fe8d,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,PKR,PKR,0xb3107f19c00191b7214e4c662017354b78962bf7c551d4ff7fb6ba26e906beee_PKR,1654922114,1654922114,1,1.1498216939604013e+23,114982.16939604012,2.52826702847581,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0xb3107f19c001__r7fam00__inst01__synth_merge_src1,0xb3107f19c00191b7214e4c662017354b78962bf7c551d4ff7fb6ba26e906beee,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0x8594d8e9483473626908648a5539d9d65ca2fe8d,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,PKR,PKR,0xb3107f19c00191b7214e4c662017354b78962bf7c551d4ff7fb6ba26e906beee_PKR,1654922114,1654922114,1,5.749108469802006e+22,57491.08469802006,1.264133514237905,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0xb3107f19c001__r7fam00__inst01__synth_merge_src2,0xb3107f19c00191b7214e4c662017354b78962bf7c551d4ff7fb6ba26e906beee,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0x8594d8e9483473626908648a5539d9d65ca2fe8d,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,PKR,PKR,0xb3107f19c00191b7214e4c662017354b78962bf7c551d4ff7fb6ba26e906beee_PKR,1654922114,1654922114,1,5.749108469802006e+22,57491.08469802006,1.264133514237905,16.279070,16.279070,0.800000,bridge_deposit_flow
ETH,Poly,eth_flow_0xb3107f19c001__r7fam00__inst01__synth_unmatched_src,0xb3107f19c00191b7214e4c662017354b78962bf7c551d4ff7fb6ba26e906beee,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c|0x81910675dbaf69dee0fd77570bfd07f8e436386a|0x8594d8e9483473626908648a5539d9d65ca2fe8d,0x81910675dbaf69dee0fd77570bfd07f8e436386a,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,PKR,PKR,0xb3107f19c00191b7214e4c662017354b78962bf7c551d4ff7fb6ba26e906beee_PKR,1654922114,1654922114,1,1.1498216939604013e+23,114982.16939604012,2.52826702847581,16.279070,16.279070,0.800000,bridge_deposit_flow
