src_flow_id,dst_flow_id,src_amount_usd,dst_amount_usd,median_delay_sec,pattern_type,label_confidence,label_type,src_chain,dst_chain,bridge,src_token,dst_token,asset_group,label_source,support_tx_pair_count,matched_src_amount_usd,matched_dst_amount_usd,flow_mass_ratio_dst
eth_flow_0xe9e24fea5a99__r7fam00__inst00__synth_split_src,bnb_flow_0x0dc276cd280c__synth_split_a,100.0,50.0,-348,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,50.0,50.0,
eth_flow_0xe9e24fea5a99__r7fam00__inst00__synth_split_src,bnb_flow_0x0dc276cd280c__synth_split_b,100.0,50.0,-348,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,50.0,50.0,
eth_flow_0xe9e24fea5a99__r7fam00__inst00__synth_merge_src1,bnb_flow_0x0dc276cd280c__synth_merge_dst,50.0,100.0,-348,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,50.0,50.0,
eth_flow_0xe9e24fea5a99__r7fam00__inst00__synth_merge_src2,bnb_flow_0x0dc276cd280c__synth_merge_dst,50.0,100.0,-348,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,50.0,50.0,
eth_flow_0xe9e24fea5a99__r7fam00__inst00__synth_unmatched_src,bnb_flow_0x0dc276cd280c__synth_hidden_dst,100.0,0,-348,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_unmatched,,,0,0
eth_flow_0xe9e24fea5a99__r7fam00__inst00__synth_noise_src_0,bnb_flow_0x0dc276cd280c__synth_noise_dst_0,100.0,99.1,-288,one_to_one,0.2479,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0xe9e24fea5a99__r7fam00__inst00__synth_noise_src_1,bnb_flow_0x0dc276cd280c__synth_noise_dst_1,100.0,99.1,-228,one_to_one,0.2536,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0x1a9d4be47862__r7fam00__inst01__synth_split_src,bnb_flow_0x27d5d2aa84bd__synth_split_a,250.0,83.33333333333333,-135,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,83.33333333333333,83.33333333333333,
eth_flow_0x1a9d4be47862__r7fam00__inst01__synth_split_src,bnb_flow_0x27d5d2aa84bd__synth_split_b,250.0,83.33333333333333,-135,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,83.33333333333333,83.33333333333333,
eth_flow_0x1a9d4be47862__r7fam00__inst01__synth_split_src,bnb_flow_0x27d5d2aa84bd__synth_split_c,250.0,83.33333333333333,-135,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,83.33333333333333,83.33333333333333,
