chain,bridge,flow_id,tx_hashes,address_set,primary_address,token_contracts,token_symbols,asset_group,route_id,start_time,end_time,tx_count,raw_amount_sum,human_amount_sum,usd_amount_sum,aml_score_mean,aml_score_max,evidence_quality_mean,flow_construction_rule,bridge_contract_hit
BNB,Poly,bnb_flow_0x4f898afc31e2__synth_split_a,0x4f898afc31e27553cbe4462e829832907a45085c0caee401598633017264ae83,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x67ebc532d648e6164a6fd726ff0b39e69180dafe|0xc49dde62b4a0810074721faca54aab52369f486a,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,PKR,0x4f898afc31e27553cbe4462e829832907a45085c0caee401598633017264ae83_PKR,1648856442,1648856442,1,2.566131814586913e+22,25661.31814586913,0.564249786868809,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0x4f898afc31e2__synth_split_b,0x4f898afc31e27553cbe4462e829832907a45085c0caee401598633017264ae83,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x67ebc532d648e6164a6fd726ff0b39e69180dafe|0xc49dde62b4a0810074721faca54aab52369f486a,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,PKR,0x4f898afc31e27553cbe4462e829832907a45085c0caee401598633017264ae83_PKR,1648856442,1648856442,1,2.566131814586913e+22,25661.31814586913,0.564249786868809,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0x4f898afc31e2__synth_split_c,0x4f898afc31e27553cbe4462e829832907a45085c0caee401598633017264ae83,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x67ebc532d648e6164a6fd726ff0b39e69180dafe|0xc49dde62b4a0810074721faca54aab52369f486a,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,PKR,0x4f898afc31e27553cbe4462e829832907a45085c0caee401598633017264ae83_PKR,1648856442,1648856442,1,2.566131814586913e+22,25661.31814586913,0.564249786868809,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0x4f898afc31e2__synth_merge_dst,0x4f898afc31e27553cbe4462e829832907a45085c0caee401598633017264ae83,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x67ebc532d648e6164a6fd726ff0b39e69180dafe|0xc49dde62b4a0810074721faca54aab52369f486a,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,PKR,0x4f898afc31e27553cbe4462e829832907a45085c0caee401598633017264ae83_PKR,1648856442,1648856442,1,7.698395443760739e+22,76983.95443760739,1.692749360606427,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0x4f898afc31e2__synth_hidden_dst,0x4f898afc31e27553cbe4462e829832907a45085c0caee401598633017264ae83,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x67ebc532d648e6164a6fd726ff0b39e69180dafe|0xc49dde62b4a0810074721faca54aab52369f486a,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,PKR,0x4f898afc31e27553cbe4462e829832907a45085c0caee401598633017264ae83_PKR,1648856442,1648856442,1,7.698395443760739e+22,76983.95443760739,1.692749360606427,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0x4f898afc31e2__synth_noise_dst_0,0x4f898afc31e27553cbe4462e829832907a45085c0caee401598633017264ae83,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x67ebc532d648e6164a6fd726ff0b39e69180dafe|0xc49dde62b4a0810074721faca54aab52369f486a,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,PKR,0x4f898afc31e27553cbe4462e829832907a45085c0caee401598633017264ae83_PKR,1648856502,1648856502,1,7.698395443760739e+22,76983.95443760739,1.692749360606427,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0x4f898afc31e2__synth_noise_dst_1,0x4f898afc31e27553cbe4462e829832907a45085c0caee401598633017264ae83,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x67ebc532d648e6164a6fd726ff0b39e69180dafe|0xc49dde62b4a0810074721faca54aab52369f486a,0x67ebc532d648e6164a6fd726ff0b39e69180dafe,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,PKR,0x4f898afc31e27553cbe4462e829832907a45085c0caee401598633017264ae83_PKR,1648856562,1648856562,1,7.698395443760739e+22,76983.95443760739,1.692749360606427,0,0,0.825000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0x097e08492724__synth_split_a,0x097e08492724682470628cef0d60bc7e08a24ff5b81813c38f87ee1bd2e68c10,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x88f859db067c45b114897db6920f3e4a61a5ca66|0xc49dde62b4a0810074721faca54aab52369f486a,0x88f859db067c45b114897db6920f3e4a61a5ca66,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,PKR,0x097e08492724682470628cef0d60bc7e08a24ff5b81813c38f87ee1bd2e68c10_PKR,1662453109,1662453109,1,5.618097823896106e+21,5618.097823896106,0.12353264480499007,0,0,0.800000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0x097e08492724__synth_split_b,0x097e08492724682470628cef0d60bc7e08a24ff5b81813c38f87ee1bd2e68c10,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x88f859db067c45b114897db6920f3e4a61a5ca66|0xc49dde62b4a0810074721faca54aab52369f486a,0x88f859db067c45b114897db6920f3e4a61a5ca66,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,PKR,0x097e08492724682470628cef0d60bc7e08a24ff5b81813c38f87ee1bd2e68c10_PKR,1662453109,1662453109,1,5.618097823896106e+21,5618.097823896106,0.12353264480499007,0,0,0.800000,bridge_dst_event_flow,True
BNB,Poly,bnb_flow_0x097e08492724__synth_split_c,0x097e08492724682470628cef0d60bc7e08a24ff5b81813c38f87ee1bd2e68c10,0x2f7ac9436ba4b548f9582af91ca1ef02cd2f1f03|0x88f859db067c45b114897db6920f3e4a61a5ca66|0xc49dde62b4a0810074721faca54aab52369f486a,0x88f859db067c45b114897db6920f3e4a61a5ca66,0xc49dde62b4a0810074721faca54aab52369f486a,PKR,PKR,0x097e08492724682470628cef0d60bc7e08a24ff5b81813c38f87ee1bd2e68c10_PKR,1662453109,1662453109,1,5.618097823896106e+21,5618.097823896106,0.12353264480499007,0,0,0.800000,bridge_dst_event_flow,True
