src_flow_id,dst_flow_id,src_amount_usd,dst_amount_usd,median_delay_sec,pattern_type,label_confidence,label_type,src_chain,dst_chain,bridge,src_token,dst_token,asset_group,label_source,support_tx_pair_count,matched_src_amount_usd,matched_dst_amount_usd,flow_mass_ratio_dst
eth_flow_0x6e382c863fa2__r7fam00__inst00__synth_split_src,bnb_flow_0xf768ef14a3ba__synth_split_a,25.0,3.5714285714285716,-361,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,3.5714285714285716,3.5714285714285716,
eth_flow_0x6e382c863fa2__r7fam00__inst00__synth_split_src,bnb_flow_0xf768ef14a3ba__synth_split_b,25.0,3.5714285714285716,-361,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,3.5714285714285716,3.5714285714285716,
eth_flow_0x6e382c863fa2__r7fam00__inst00__synth_split_src,bnb_flow_0xf768ef14a3ba__synth_split_c,25.0,3.5714285714285716,-361,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,3.5714285714285716,3.5714285714285716,
eth_flow_0x6e382c863fa2__r7fam00__inst00__synth_split_src,bnb_flow_0xf768ef14a3ba__synth_split_d,25.0,3.5714285714285716,-361,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,3.5714285714285716,3.5714285714285716,
eth_flow_0x6e382c863fa2__r7fam00__inst00__synth_split_src,bnb_flow_0xf768ef14a3ba__synth_split_e,25.0,3.5714285714285716,-361,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,3.5714285714285716,3.5714285714285716,
eth_flow_0x6e382c863fa2__r7fam00__inst00__synth_split_src,bnb_flow_0xf768ef14a3ba__synth_split_f,25.0,3.5714285714285716,-361,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,3.5714285714285716,3.5714285714285716,
eth_flow_0x6e382c863fa2__r7fam00__inst00__synth_split_src,bnb_flow_0xf768ef14a3ba__synth_split_g,25.0,3.5714285714285716,-361,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,3.5714285714285716,3.5714285714285716,
eth_flow_0x6e382c863fa2__r7fam00__inst00__synth_merge_src1,bnb_flow_0xf768ef14a3ba__synth_merge_dst,12.5,25.0,-361,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,12.5,12.5,
eth_flow_0x6e382c863fa2__r7fam00__inst00__synth_merge_src2,bnb_flow_0xf768ef14a3ba__synth_merge_dst,12.5,25.0,-361,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,12.5,12.5,
eth_flow_0x6e382c863fa2__r7fam00__inst00__synth_unmatched_src,bnb_flow_0xf768ef14a3ba__synth_hidden_dst,25.0,0,-361,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_unmatched,,,0,0
eth_flow_0x6e382c863fa2__r7fam00__inst00__synth_noise_src_0,bnb_flow_0xf768ef14a3ba__synth_noise_dst_0,25.0,24.1,-301,one_to_one,0.2586,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0x6e382c863fa2__r7fam00__inst00__synth_noise_src_1,bnb_flow_0xf768ef14a3ba__synth_noise_dst_1,25.0,24.1,-241,one_to_one,0.2295,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0x2ffa297a14ba__r7fam00__inst01__synth_split_src,bnb_flow_0xbb22578b4ef7__synth_split_a,33.0,16.5,-371,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,16.5,16.5,
eth_flow_0x2ffa297a14ba__r7fam00__inst01__synth_split_src,bnb_flow_0xbb22578b4ef7__synth_split_b,33.0,16.5,-371,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_split,1,16.5,16.5,
eth_flow_0x2ffa297a14ba__r7fam00__inst01__synth_merge_src1,bnb_flow_0xbb22578b4ef7__synth_merge_dst,16.5,33.0,-371,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,16.5,16.5,
eth_flow_0x2ffa297a14ba__r7fam00__inst01__synth_merge_src2,bnb_flow_0xbb22578b4ef7__synth_merge_dst,16.5,33.0,-371,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_merge,,16.5,16.5,
eth_flow_0x2ffa297a14ba__r7fam00__inst01__synth_unmatched_src,bnb_flow_0xbb22578b4ef7__synth_hidden_dst,33.0,0,-371,one_to_one,0.2,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_unmatched,,,0,0
eth_flow_0x2ffa297a14ba__r7fam00__inst01__synth_noise_src_0,bnb_flow_0xbb22578b4ef7__synth_noise_dst_0,33.0,32.1,-311,one_to_one,0.2598,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0x2ffa297a14ba__r7fam00__inst01__synth_noise_src_1,bnb_flow_0xbb22578b4ef7__synth_noise_dst_1,33.0,32.1,-251,one_to_one,0.2418,supervised_flow_pair,ETH,BNB,Multi,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xedf0c420bc3b92b961c6ec411cc810ca81f5f21a,USDT,semi_synthetic_delay_noise,,,,
eth_flow_0xb2318726c7e7__r7fam01__inst00__synth_split_src,bnb_flow_0xea4fa249ebbf__synth_split_a,147.65451446143655,49.21817148714552,70,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_split,1,49.21817148714552,49.21817148714552,
eth_flow_0xb2318726c7e7__r7fam01__inst00__synth_split_src,bnb_flow_0xea4fa249ebbf__synth_split_b,147.65451446143655,49.21817148714552,70,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_split,1,49.21817148714552,49.21817148714552,
eth_flow_0xb2318726c7e7__r7fam01__inst00__synth_split_src,bnb_flow_0xea4fa249ebbf__synth_split_c,147.65451446143655,49.21817148714552,70,one_to_many,0.95,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_split,1,49.21817148714552,49.21817148714552,
eth_flow_0xb2318726c7e7__r7fam01__inst00__synth_merge_src1,bnb_flow_0xea4fa249ebbf__synth_merge_dst,73.82725723071827,147.65451446143655,70,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_merge,,73.82725723071827,73.82725723071827,
eth_flow_0xb2318726c7e7__r7fam01__inst00__synth_merge_src2,bnb_flow_0xea4fa249ebbf__synth_merge_dst,73.82725723071827,147.65451446143655,70,many_to_one,1.0,supervised_flow_pair,ETH,BNB,Multi,0x0615dbba33fe61a31c7ed131bda6655ed76748b1,0xdebb1d6a2196f2335ad51fbde7ca587205889360,WETH_ETH,semi_synthetic_merge,,73.82725723071827,73.82725723071827,
